cooperative_id,name,province,district,subdistrict,latitude,longitude
12200,KOPERASI DESA MERAH PUTIH KANDANGAN BARU,KALIMANTAN SELATAN,KAB. TANAH LAUT,Panyipatan,-3.92752275,114.70555420
12322,KOPERASI DESA MERAH PUTIH BUMI ASIH KECAMATAN PANYIPATAN,KALIMANTAN SELATAN,KAB. TANAH LAUT,Panyipatan,-3.98762406,114.73924250
12494,KOPERASI DESA MERAH PUTIH BATU TUNGKU,KALIMANTAN SELATAN,KAB. TANAH LAUT,Panyipatan,-4.01235107,114.68821530
12641,KOPERASI DESA MERAH PUTIH BATAKAN,KALIMANTAN SELATAN,KAB. TANAH LAUT,Panyipatan,-4.12819241,114.67622490
14483,KOPERASI DESA MERAH PUTIH KANDANGAN LAMA,KALIMANTAN SELATAN,KAB. TANAH LAUT,Panyipatan,-4.04895690,114.68389650
14872,KOPERASI DESA MERAH PUTIH BATU MULYA KECAMATAN PANYIPATAN,KALIMANTAN SELATAN,KAB. TANAH LAUT,Panyipatan,-3.96966278,114.75127030
14970,KOPERASI DESA MERAH PUTIH TANJUNG DEWA,KALIMANTAN SELATAN,KAB. TANAH LAUT,Panyipatan,-4.07116080,114.62838710
16205,KOPERASI DESA MERAH PUTIH SUKA RAMAH,KALIMANTAN SELATAN,KAB. TANAH LAUT,Panyipatan,-3.94564363,114.76281330
16417,KOPERASI DESA MERAH PUTIH KURINGKIT KECAMATAN PANYIPATAN,KALIMANTAN SELATAN,KAB. TANAH LAUT,Panyipatan,-3.98332901,114.70426050
12316,KOPERASI DESA MERAH PUTIH TEBING SIRING,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bajuin,-3.65085126,114.88902530
12923,KOPERASI DESA MERAH PUTIH TIRTA JAYA KECAMATAN BAJUIN,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bajuin,-3.79929945,114.81130890
13984,KOPERASI DESA MERAH PUTIH SUNGAI BAKAR,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bajuin,-3.76912414,114.87587220
14490,KOPERASI DESA MERAH PUTIH BAJUIN,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bajuin,-3.76837532,114.82100450
14618,KOPERASI DESA MERAH PUTIH KUNYIT KECAMATAN BAJUIN,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bajuin,-3.78217564,114.79516930
16120,KOPERASI DESA MERAH PUTIH PEMALONGAN,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bajuin,-3.81135023,114.87798910
16262,KOPERASI DESA MERAH PUTIH GALAM,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bajuin,-3.80942622,114.82788970
16772,KOPERASI DESA MERAH PUTIH TANJUNG KECAMATAN BAJUIN,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bajuin,-3.71673192,114.90102010
16926,KOPERASI DESA MERAH PUTIH KETAPANG KECAMATAN BAJUIN,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bajuin,-3.78819997,114.82271070
12415,KOPERASI DESA MERAH PUTIH DURIAN BUNGKUK,KALIMANTAN SELATAN,KAB. TANAH LAUT,Batu Ampar,-3.90508019,114.86493960
12570,KOPERASI DESA MERAH PUTIH BLURU,KALIMANTAN SELATAN,KAB. TANAH LAUT,Batu Ampar,-3.86462310,114.83861700
12587,KOPERASI DESA MERAH PUTIH TAJAU MULYA,KALIMANTAN SELATAN,KAB. TANAH LAUT,Batu Ampar,-3.90602509,114.83236870
12716,KOPERASI DESA MERAH PUTIH DAMIT KECAMATAN BATU AMPAR,KALIMANTAN SELATAN,KAB. TANAH LAUT,Batu Ampar,-3.88327351,114.91073090
12719,KOPERASI DESA MERAH PUTIH GUNUNG MAS KECAMATAN BATU AMPAR,KALIMANTAN SELATAN,KAB. TANAH LAUT,Batu Ampar,-3.88838960,114.81574050
12969,KOPERASI DESA MERAH PUTIH PANTAI LINUH,KALIMANTAN SELATAN,KAB. TANAH LAUT,Batu Ampar,-3.84716971,114.88666830
13048,KOPERASI DESA MERAH PUTIH JILATAN ALUR,KALIMANTAN SELATAN,KAB. TANAH LAUT,Batu Ampar,-3.95815769,114.87578410
13068,KOPERASI DESA MERAH PUTIH GUNUNG MELATI,KALIMANTAN SELATAN,KAB. TANAH LAUT,Batu Ampar,-3.84704481,114.81866820
13890,KOPERASI DESA MERAH PUTIH JILATAN,KALIMANTAN SELATAN,KAB. TANAH LAUT,Batu Ampar,-3.93440457,114.84042260
14011,KOPERASI DESA MERAH PUTIH DAMAR LIMA,KALIMANTAN SELATAN,KAB. TANAH LAUT,Batu Ampar,-3.87986839,114.88920570
14016,KOPERASI DESA MERAH PUTIH AMBAWANG,KALIMANTAN SELATAN,KAB. TANAH LAUT,Batu Ampar,-3.92673664,114.89885720
14054,KOPERASI DESA MERAH PUTIH DAMIT HULU,KALIMANTAN SELATAN,KAB. TANAH LAUT,Batu Ampar,-3.80159757,114.98145880
14067,KOPERASI DESA MERAH PUTIH TAJAU PECAH,KALIMANTAN SELATAN,KAB. TANAH LAUT,Batu Ampar,-3.92053906,114.79590570
14502,KOPERASI DESA MERAH PUTIH BATU AMPAR KECAMATAN BATU AMPAR,KALIMANTAN SELATAN,KAB. TANAH LAUT,Batu Ampar,-3.88978901,114.84000690
12446,KOPERASI DESA MERAH PUTIH PANTAI HARAPAN KECAMATAN BUMI MAKMUR,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bumi Makmur,-3.54673810,114.55628800
13039,KOPERASI DESA MERAH PUTIH HANDIL BABIRIK,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bumi Makmur,-3.54534881,114.63009170
13785,KOPERASI DESA MERAH PUTIH HANDIL BIRAYANG ATAS,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bumi Makmur,-3.53622261,114.67142150
14843,KOPERASI DESA MERAH PUTIH HANDIL BIRAYANG BAWAH,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bumi Makmur,-3.57654115,114.64548150
14853,KOPERASI DESA MERAH PUTIH HANDIL LABUAN AMAS,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bumi Makmur,-3.53980185,114.59553950
14865,KOPERASI DESA MERAH PUTIH HANDIL GAYAM,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bumi Makmur,-3.55208536,114.62283640
14961,KOPERASI DESA MERAH PUTIH SUNGAI RASAU KECAMATAN BUMI MAKMUR,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bumi Makmur,-3.56913241,114.58147110
15569,KOPERASI DESA MERAH PUTIH HANDIL SURUK,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bumi Makmur,-3.55125043,114.61390050
15734,KOPERASI DESA MERAH PUTIH HANDIL MALUKA,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bumi Makmur,-3.55940237,114.59808250
16156,KOPERASI DESA MERAH PUTIH BUMI HARAPAN KECAMATAN BUMI MAKMUR,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bumi Makmur,-3.57681359,114.62902340
16450,KOPERASI DESA MERAH PUTIH KURAU UTARA,KALIMANTAN SELATAN,KAB. TANAH LAUT,Bumi Makmur,-3.58307808,114.61091760
12467,KOPERASI DESA MERAH PUTIH ASAM ASAM,KALIMANTAN SELATAN,KAB. TANAH LAUT,Jorong,-3.82881063,115.05498500
12853,KOPERASI DESA MERAH PUTIH ASAM JAYA,KALIMANTAN SELATAN,KAB. TANAH LAUT,Jorong,-3.97059000,115.03786720
12962,KOPERASI DESA MERAH PUTIH ASRI MULYA,KALIMANTAN SELATAN,KAB. TANAH LAUT,Jorong,-3.95650901,115.06300450
12993,KOPERASI DESA MERAH PUTIH MUARA ASAM ASAM,KALIMANTAN SELATAN,KAB. TANAH LAUT,Jorong,-3.96270795,115.09593230
14377,KOPERASI DESA MERAH PUTIH SWARANGAN,KALIMANTAN SELATAN,KAB. TANAH LAUT,Jorong,-4.04027554,114.91809240
14387,KOPERASI DESA MERAH PUTIH KARANG REJO KECAMATAN JORONG,KALIMANTAN SELATAN,KAB. TANAH LAUT,Jorong,-3.98943130,114.99490770
14441,KOPERASI DESA MERAH PUTIH BATALANG KECAMATAN JORONG,KALIMANTAN SELATAN,KAB. TANAH LAUT,Jorong,-3.89619396,114.98483980
14692,KOPERASI DESA MERAH PUTIH SIMPANG EMPAT SUNGAI BARU,KALIMANTAN SELATAN,KAB. TANAH LAUT,Jorong,-3.87934255,115.10014360
14810,KOPERASI DESA MERAH PUTIH SABUHUR,KALIMANTAN SELATAN,KAB. TANAH LAUT,Jorong,-4.01510374,114.79767600
14993,KOPERASI DESA MERAH PUTIH ALUR,KALIMANTAN SELATAN,KAB. TANAH LAUT,Jorong,-4.00490548,114.88436800
16225,KOPERASI DESA MERAH PUTIH JORONG,KALIMANTAN SELATAN,KAB. TANAH LAUT,Jorong,-3.94660375,114.97407540
14334,KOPERASI DESA MERAH PUTIH MUARA KINTAP,KALIMANTAN SELATAN,KAB. TANAH LAUT,Kintap,-3.90510810,115.26001930
14485,KOPERASI DESA MERAH PUTIH KEBUN RAYA,KALIMANTAN SELATAN,KAB. TANAH LAUT,Kintap,-3.86846910,115.29080390
14712,KOPERASI DESA MERAH PUTIH KINTAP,KALIMANTAN SELATAN,KAB. TANAH LAUT,Kintap,-3.89574631,115.20891570
15085,KOPERASI DESA MERAH PUTIH PASIR PUTIH KECAMATAN KINTAP,KALIMANTAN SELATAN,KAB. TANAH LAUT,Kintap,-3.83765805,115.22178130
15263,KOPERASI DESA MERAH PUTIH RIAM ADUNGAN,KALIMANTAN SELATAN,KAB. TANAH LAUT,Kintap,-3.69178050,115.18824860
15960,KOPERASI DESA MERAH PUTIH BUKIT MULIA KECAMATAN KINTAP,KALIMANTAN SELATAN,KAB. TANAH LAUT,Kintap,-3.82757663,115.27919040
16135,KOPERASI DESA MERAH PUTIH MEKAR SARI KECAMATAN KINTAP,KALIMANTAN SELATAN,KAB. TANAH LAUT,Kintap,-3.86019620,115.34128860
16346,KOPERASI DESA MERAH PUTIH KINTAP KECIL,KALIMANTAN SELATAN,KAB. TANAH LAUT,Kintap,-3.85325295,115.24585390
17083,KOPERASI DESA MERAH PUTIH SUNGAI CUKA,KALIMANTAN SELATAN,KAB. TANAH LAUT,Kintap,-3.84063760,115.33168500
17304,KOPERASI DESA MERAH PUTIH PANDAN SARI KECAMATAN KINTAP,KALIMANTAN SELATAN,KAB. TANAH LAUT,Kintap,-3.89261056,115.15246270
18788,KOPERASI DESA MERAH PUTIH SUMBER JAYA KECAMATAN KINTAP,KALIMANTAN SELATAN,KAB. TANAH LAUT,Kintap,-3.82915550,115.32826910
19965,KOPERASI DESA MERAH PUTIH SEBAMBAN BARU,KALIMANTAN SELATAN,KAB. TANAH LAUT,Kintap,-3.83663584,115.35798570
23795,KOPERASI DESA MERAH PUTIH KINTAPURA,KALIMANTAN SELATAN,KAB. TANAH LAUT,Kintap,-3.86723020,115.20669080
28592,KOPERASI DESA MERAH PUTIH SALAMAN,KALIMANTAN SELATAN,KAB. TANAH LAUT,Kintap,-3.75562323,115.10442000
10053,KOPERASI KELURAHAN MERAH PUTIH KOTABARU HILIR,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Sigam,-3.23357043,116.23237350
16399,KOPERASI KELURAHAN MERAH PUTIH KOTABARU TENGAH,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Sigam,-3.23857163,116.22828200
16418,KOPERASI KELURAHAN MERAH PUTIH BAHARU SELATAN,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Sigam,-3.25453805,116.23614460
17352,KOPERASI DESA MERAH PUTIH SIGAM,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Sigam,-3.22242681,116.25477800
17474,KOPERASI DESA MERAH PUTIH BATUAH KECAMATAN PULAULAUT SIGAM,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Sigam,-3.23543324,116.23685870
17795,KOPERASI DESA MERAH PUTIH SARANG TIUNG,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Sigam,-3.24437160,116.26735100
17841,KOPERASI DESA MERAH PUTIH HILIR MUARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Sigam,-3.22757120,116.23652770
18438,KOPERASI DESA MERAH PUTIH BAHARU UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Sigam,-3.24381506,116.23891280
18557,KOPERASI DESA MERAH PUTIH TIRAWAN,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Sigam,-3.24543937,116.25329050
18775,KOPERASI DESA MERAH PUTIH GEDAMBAAN,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Sigam,-3.28224261,116.25795790
19008,KOPERASI DESA MERAH PUTIH SEBATUNG,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Sigam,-3.24168233,116.22718430
14305,KOPERASI DESA MERAH PUTIH MAYANG SARI KECAMATAN PAMUKAN BARAT,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Barat,-2.33284800,116.02944600
14348,KOPERASI DESA MERAH PUTIH MARGA JAYA KECAMATAN PAMUKAN BARAT,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Barat,-2.33453580,115.99868430
14466,KOPERASI DESA MERAH PUTIH MANGKA,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Barat,-2.39504289,116.05683350
14773,KOPERASI DESA MERAH PUTIH BATUAH KECAMATAN PAMUKAN BARAT,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Barat,-2.39925438,115.91873830
14982,KOPERASI DESA MERAH PUTIH SENGAYAM,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Barat,-2.36211846,116.00640050
15343,KOPERASI DESA MERAH PUTIH SELARU,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Tengah,-3.47742760,116.11912390
18855,KOPERASI DESA MERAH PUTIH SUNGUP KANAN,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Tengah,-3.40833781,116.13486250
19552,KOPERASI DESA MERAH PUTIH SEMISIR,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Tengah,-3.69615648,116.08404270
29739,KOPERASI DESA MERAH PUTIH PANTAIBARU,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Tengah,-3.35996177,116.14726060
36436,KOPERASI DESA MERAH PUTIH MEKARPURA,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Tengah,-3.47304296,116.07928340
81326,KOPERASI DESA MERAH PUTIH SUNGAIPASIR,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Tengah,-3.60422899,116.08137420
82141,KOPERASI DESA MERAH PUTIH SALINO,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Tengah,-3.52875322,116.08054140
17189,KOPERASI DESA MERAH PUTIH SEMAYAP,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Utara,-3.26853434,116.21763390
24959,KOPERASI DESA MERAH PUTIH SEBELIMBINGAN,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Utara,-3.32917870,116.18314690
25224,KOPERASI DESA MERAH PUTIH GUNUNG SARI KECAMATAN PULAULAUT UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Utara,-3.31235320,116.17328740
25626,KOPERASI DESA MERAH PUTIH MEGASARI,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Utara,-3.35346512,116.18206630
27669,KOPERASI DESA MERAH PUTIH STAGEN,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Utara,-3.29629796,116.16772180
35688,KOPERASI DESA MERAH PUTIH SUNGAI TAIB,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Utara,-3.27040913,116.19822140
57156,KOPERASI DESA MERAH PUTIH DIRGAHAYU KECAMATAN PULAULAUT UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Utara,-3.26942523,116.23347420
59764,KOPERASI DESA MERAH PUTIH GUNUNG ULIN PULAULAUT UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Utara,-3.29765571,116.21431600
76620,KOPERASI DESA MERAH PUTIH RAMPA KECAMATAN PULAULAUT UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Utara,-3.23967244,116.22244290
84152,KOPERASI KELURAHAN MERAH PUTIH KOTABARU HULU,KALIMANTAN SELATAN,KAB. KOTABARU,Pulaulaut Utara,-3.24231917,116.22388160
17257,KOPERASI DESA MERAH PUTIH TELUK KEMUNING,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Kepulauan,-4.01479845,116.12690590
19107,KOPERASI DESA MERAH PUTIH KERAYAAN UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Kepulauan,-4.08911397,116.20792520
19472,KOPERASI DESA MERAH PUTIH TELUK ARU,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Kepulauan,-4.00454428,116.14789360
19591,KOPERASI DESA MERAH PUTIH TANJUNG LALAK SELATAN,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Kepulauan,-3.97717414,116.16296170
20193,KOPERASI DESA MERAH PUTIH OKA OKA,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Kepulauan,-3.91703138,116.19046010
20734,KOPERASI DESA MERAH PUTIH PULAU KERAYAAN,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Kepulauan,-4.09045920,116.20291610
21516,KOPERASI DESA MERAH PUTIH PULAU KERASIAN,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Kepulauan,-4.03041866,116.20550340
22054,KOPERASI DESA MERAH PUTIH PULAU KERUMPUTAN,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Kepulauan,-4.05031262,116.17160480
22219,KOPERASI DESA MERAH PUTIH TANJUNG LALAK UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Kepulauan,-3.98160800,116.19524300
18690,KOPERASI DESA MERAH PUTIH SUNGAI BULAN KECAMATAN PULAULAUT SELATAN,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Selatan,-3.87394974,116.24812430
22554,KOPERASI DESA MERAH PUTIH TELUK SIRIH KECAMATAN PULAULAUT SELATAN KABUPATEN KOTABARU,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Selatan,-3.88417961,116.21104930
22619,KOPERASI DESA MERAH PUTIH TANJUNG SELOKA UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Selatan,-3.87203744,116.28908670
27121,KOPERASI DESA MERAH PUTIH SUNGAI BAHIM,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Selatan,-3.90079128,116.28665790
28170,KOPERASI DESA MERAH PUTIH ALLE ALLE,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Selatan,-3.91012369,116.29907040
28313,KOPERASI DESA MERAH PUTIH LABUAN MAS,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Selatan,-3.75243665,116.29664520
30482,KOPERASI DESA MERAH PUTIH TANJUNG SERUDUNG,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Selatan,-3.78680526,116.21563320
74892,KOPERASI DESA MERAH PUTIH TANJUNG SELOKA,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Selatan,-3.90140020,116.30328560
18840,KOPERASI DESA MERAH PUTIH CANTUNG KANAN,KALIMANTAN SELATAN,KAB. KOTABARU,Hampang,-2.92582977,115.73542370
21344,KOPERASI DESA MERAH PUTIH LALAPIN,KALIMANTAN SELATAN,KAB. KOTABARU,Hampang,-3.00346799,115.90658160
24813,KOPERASI DESA MERAH PUTIH LIMBUNGAN HAMPANG,KALIMANTAN SELATAN,KAB. KOTABARU,Hampang,-2.96537342,115.86266550
26991,KOPERASI DESA MERAH PUTIH HAMPANG,KALIMANTAN SELATAN,KAB. KOTABARU,Hampang,-2.93056805,115.83360070
28005,KOPERASI DESA MERAH PUTIH PERAMASAN DUA KALI SANGA,KALIMANTAN SELATAN,KAB. KOTABARU,Hampang,-2.78344854,115.86724510
30963,KOPERASI DESA MERAH PUTIH CANTUNG KIRI HULU,KALIMANTAN SELATAN,KAB. KOTABARU,Hampang,-3.05154777,115.74176680
82834,KOPERASI DESA MERAH PUTIH LIMBUR,KALIMANTAN SELATAN,KAB. KOTABARU,Hampang,-2.85053857,115.69720810
83024,KOPERASI DESA MERAH PUTIH HULU SAMPANAHAN,KALIMANTAN SELATAN,KAB. KOTABARU,Hampang,-2.82530541,115.61816950
83171,KOPERASI DESA MERAH PUTIH MUARA URIE,KALIMANTAN SELATAN,KAB. KOTABARU,Hampang,-2.71764776,115.76566670
19168,KOPERASI DESA MERAH PUTIH PUDI,KALIMANTAN SELATAN,KAB. KOTABARU,Kelumpang Utara,-2.88965101,116.33926880
21379,KOPERASI DESA MERAH PUTIH PUDI SEBERANG,KALIMANTAN SELATAN,KAB. KOTABARU,Kelumpang Utara,-2.83160133,116.35366480
21796,KOPERASI DESA MERAH PUTIH SUNGAI SELUANG KECAMATAN KELUMPANG UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Kelumpang Utara,-2.88653087,116.28437380
22618,KOPERASI DESA MERAH PUTIH SULANGKIT,KALIMANTAN SELATAN,KAB. KOTABARU,Kelumpang Utara,-2.79996405,116.33310240
22729,KOPERASI DESA MERAH PUTIH SUNGAI HANYAR,KALIMANTAN SELATAN,KAB. KOTABARU,Kelumpang Utara,-2.92843982,116.30820140
22854,KOPERASI DESA MERAH PUTIH MANGGA KECAMATAN KELUMPANG UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Kelumpang Utara,-2.84344146,116.29002320
22917,KOPERASI DESA MERAH PUTIH WILAS,KALIMANTAN SELATAN,KAB. KOTABARU,Kelumpang Utara,-2.79212441,116.28446530
22378,KOPERASI DESA MERAH PUTIH BINTURUNG,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Utara,-2.41046715,116.38486760
25324,KOPERASI DESA MERAH PUTIH MULYOHARJO KECAMATAN PAMUKAN UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Utara,-2.35177598,116.32017290
30564,KOPERASI DESA MERAH PUTIH TAMIANG KECAMATAN PAMUKAN UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Utara,-2.42660231,116.30678790
31667,KOPERASI DESA MERAH PUTIH BAKAU PAMUKAN UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Utara,-2.43564641,116.21266400
33297,KOPERASI DESA MERAH PUTIH KALIAN,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Utara,-2.44711463,116.26176610
35628,KOPERASI DESA MERAH PUTIH SEKAYU BARU,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Utara,-2.34156912,116.17803970
39361,KOPERASI DESA MERAH PUTIH LINTANG JAYA KECAMATAN PAMUKAN UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Utara,-2.35898131,116.34718040
44356,KOPERASI DESA MERAH PUTIH PAMUKAN INDAH,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Utara,-2.39021441,116.25881500
73880,KOPERASI DESA MERAH PUTIH BALAIMEA,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Utara,-2.36515616,116.28998510
74890,KOPERASI DESA MERAH PUTIH HARAPAN BARU PAMUKAN UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Utara,-2.45802200,116.32254400
75801,KOPERASI DESA MERAH PUTIH BETUNG PAMUKAN UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Utara,-2.35185698,116.22131930
76638,KOPERASI DESA MERAH PUTIH BEPARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Utara,-2.41239201,116.13851130
79013,KOPERASI DESA MERAH PUTIH WONOREJO PAMUKAN UTARA,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Utara,-2.39819462,116.28672640
22903,KOPERASI DESA MERAH PUTIH RANTAU BUDA,KALIMANTAN SELATAN,KAB. KOTABARU,Sungai Durian,-2.54233518,116.09319670
24745,KOPERASI DESA MERAH PUTIH TEROMBONGSARI,KALIMANTAN SELATAN,KAB. KOTABARU,Sungai Durian,-2.49431161,116.12030460
24838,KOPERASI DESA MERAH PUTIH BULUH KUNING SUNGAI DURIAN,KALIMANTAN SELATAN,KAB. KOTABARU,Sungai Durian,-2.49338942,115.89369780
31052,KOPERASI DESA MERAH PUTIH RANTAU JAYA SUNGAI DURIAN,KALIMANTAN SELATAN,KAB. KOTABARU,Sungai Durian,-2.49729669,116.07667400
31469,KOPERASI DESA MERAH PUTIH GENDANG TIMBURU,KALIMANTAN SELATAN,KAB. KOTABARU,Sungai Durian,-2.58989204,115.93540010
33195,KOPERASI DESA MERAH PUTIH MANUNGGUL BARU,KALIMANTAN SELATAN,KAB. KOTABARU,Sungai Durian,-2.55504882,116.19972450
35931,KOPERASI DESA MERAH PUTIH MANUNGGUL LAMA,KALIMANTAN SELATAN,KAB. KOTABARU,Sungai Durian,-2.50057170,116.21920530
25380,KOPERASI DESA MERAH PUTIH SESULUNG,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Selatan,-2.50970820,116.50021890
64724,KOPERASI DESA MERAH PUTIH RAMPA CENGAL,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Selatan,-2.48545920,116.40571340
74800,KOPERASI DESA MERAH PUTIH SUKADANA,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Selatan,-2.75533060,116.33937870
75650,KOPERASI DESA MERAH PUTIH SAKADOYAN,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Selatan,-2.50215207,116.38210840
76107,KOPERASI DESA MERAH PUTIH SEKANDIS,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Selatan,-2.73998500,116.35847900
76554,KOPERASI DESA MERAH PUTIH PONDOK LABU KECAMATAN PAMUKAN SELATAN,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Selatan,-2.44199450,116.49583440
76640,KOPERASI DESA MERAH PUTIH SAKALIMAU,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Selatan,-2.64749810,116.35083910
76958,KOPERASI DESA MERAH PUTIH TALUSI,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Selatan,-2.68969320,116.33977600
77526,KOPERASI DESA MERAH PUTIH MULYODADI KECAMATAN PAMUKAN SELATAN,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Selatan,-2.61557520,116.36212920
77661,KOPERASI DESA MERAH PUTIH TANJUNG SAMALANTAKAN,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Selatan,-2.58003660,116.40983380
78281,KOPERASI DESA MERAH PUTIH GUNUNG CALANG,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Selatan,-2.73238240,116.35685490
26953,KOPERASI DESA MERAH PUTIH BANDAR RAYA,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Tanjung Selayar,-3.99085288,116.11883637
30798,KOPERASI DESA MERAH PUTIH BANGUN REJO PULAULAUT TANJUNG SELAYAR,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Tanjung Selayar,-3.96849345,116.12068910
57643,KOPERASI DESA MERAH PUTIH TATA MEKAR,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Tanjung Selayar,-3.99689741,116.09951540
67381,KOPERASI DESA MERAH PUTIH TANJUNG SUNGKAI,KALIMANTAN SELATAN,KAB. KOTABARU,Pulau Laut Tanjung Selayar,-4.04251247,116.07567490
