cooperative_id,landcover_code,landcover
28054,50,Built-up
36509,50,Built-up
56021,10,Tree cover
60342,10,Tree cover
60520,10,Tree cover
61924,50,Built-up
63674,40,Cropland
69341,10,Tree cover
69900,10,Tree cover
74485,10,Tree cover
76019,10,Tree cover
77382,10,Tree cover
77407,10,Tree cover
77484,50,Built-up
79340,50,Built-up
79620,10,Tree cover
80112,10,Tree cover
82377,10,Tree cover
31655,50,Built-up
31711,10,Tree cover
36796,50,Built-up
65263,40,Cropland
68231,40,Cropland
68504,40,Cropland
68506,50,Built-up
33106,10,Tree cover
49426,50,Built-up
51076,10,Tree cover
51952,50,Built-up
51954,40,Cropland
52627,50,Built-up
52741,50,Built-up
58022,50,Built-up
58589,10,Tree cover
58671,50,Built-up
58689,10,Tree cover
59976,50,Built-up
60379,50,Built-up
61176,50,Built-up
61868,10,Tree cover
62417,10,Tree cover
62537,10,Tree cover
68671,10,Tree cover
35555,50,Built-up
36619,50,Built-up
36670,10,Tree cover
36765,50,Built-up
37595,40,Cropland
38827,10,Tree cover
47285,50,Built-up
47497,10,Tree cover
48254,50,Built-up
52785,40,Cropland
52872,50,Built-up
69666,10,Tree cover
71535,50,Built-up
75455,50,Built-up
770,10,Tree cover
52815,50,Built-up
54626,10,Tree cover
54794,50,Built-up
62041,10,Tree cover
62245,10,Tree cover
62773,50,Built-up
64615,10,Tree cover
65185,10,Tree cover
65264,10,Tree cover
65299,10,Tree cover
66564,10,Tree cover
66588,50,Built-up
66621,50,Built-up
66624,40,Cropland
66638,10,Tree cover
66641,10,Tree cover
68292,10,Tree cover
68307,10,Tree cover
70057,10,Tree cover
6714,50,Built-up
32437,50,Built-up
32745,10,Tree cover
32758,50,Built-up
32975,80,Water
33037,10,Tree cover
48353,10,Tree cover
50649,10,Tree cover
50799,10,Tree cover
60373,10,Tree cover
61830,80,Water
62165,10,Tree cover
68731,10,Tree cover
70656,10,Tree cover
71122,50,Built-up
73384,10,Tree cover
74081,10,Tree cover
10523,50,Built-up
49601,10,Tree cover
55531,10,Tree cover
61784,10,Tree cover
62067,30,Grassland
63945,10,Tree cover
65166,30,Grassland
65206,10,Tree cover
65219,10,Tree cover
65283,50,Built-up
68538,40,Cropland
69966,10,Tree cover
70002,40,Cropland
73535,10,Tree cover
73612,10,Tree cover
73682,40,Cropland
33074,10,Tree cover
36923,10,Tree cover
41731,50,Built-up
41732,10,Tree cover
41734,50,Built-up
41745,10,Tree cover
51187,40,Cropland
52885,10,Tree cover
61791,10,Tree cover
62656,10,Tree cover
63374,50,Built-up
63557,10,Tree cover
63591,10,Tree cover
63600,10,Tree cover
64318,50,Built-up
65296,40,Cropland
70149,50,Built-up
71260,50,Built-up
73039,40,Cropland
73616,10,Tree cover
73719,10,Tree cover
34836,50,Built-up
35403,10,Tree cover
36084,10,Tree cover
36681,10,Tree cover
41733,10,Tree cover
57529,10,Tree cover
57532,10,Tree cover
57839,10,Tree cover
57888,10,Tree cover
57935,10,Tree cover
60288,50,Built-up
62425,50,Built-up
63604,10,Tree cover
64268,50,Built-up
64280,10,Tree cover
65189,50,Built-up
65221,10,Tree cover
66574,10,Tree cover
69492,10,Tree cover
70664,10,Tree cover
75431,10,Tree cover
43785,10,Tree cover
43799,10,Tree cover
44966,50,Built-up
48438,10,Tree cover
49622,10,Tree cover
50679,50,Built-up
57979,40,Cropland
63563,10,Tree cover
64090,10,Tree cover
65249,10,Tree cover
66505,50,Built-up
68249,10,Tree cover
69644,10,Tree cover
69700,10,Tree cover
70479,10,Tree cover
71087,10,Tree cover
73142,10,Tree cover
73665,10,Tree cover
73732,10,Tree cover
47334,10,Tree cover
54351,10,Tree cover
65203,10,Tree cover
65209,10,Tree cover
65267,10,Tree cover
70318,10,Tree cover
70526,10,Tree cover
73034,10,Tree cover
47761,50,Built-up
48607,50,Built-up
48865,10,Tree cover
50867,10,Tree cover
51129,50,Built-up
60604,50,Built-up
61915,40,Cropland
63348,10,Tree cover
65190,50,Built-up
65226,40,Cropland
68330,10,Tree cover
75397,50,Built-up
75405,50,Built-up
75420,10,Tree cover
75424,50,Built-up
47899,50,Built-up
47998,50,Built-up
52657,10,Tree cover
56035,50,Built-up
58753,50,Built-up
61802,50,Built-up
62475,10,Tree cover
63254,10,Tree cover
63771,10,Tree cover
64064,50,Built-up
65216,10,Tree cover
65262,10,Tree cover
65271,50,Built-up
68343,10,Tree cover
68350,10,Tree cover
68355,50,Built-up
68976,10,Tree cover
48009,10,Tree cover
49263,10,Tree cover
60312,10,Tree cover
62518,10,Tree cover
63330,10,Tree cover
63426,40,Cropland
65161,10,Tree cover
65164,10,Tree cover
65205,10,Tree cover
65210,10,Tree cover
65211,10,Tree cover
65239,10,Tree cover
68424,10,Tree cover
76919,10,Tree cover
78024,10,Tree cover
78320,10,Tree cover
50134,10,Tree cover
54350,10,Tree cover
58582,10,Tree cover
60360,40,Cropland
61987,10,Tree cover
62033,10,Tree cover
62174,40,Cropland
62217,50,Built-up
63253,50,Built-up
63462,50,Built-up
63543,10,Tree cover
65212,10,Tree cover
65235,10,Tree cover
65272,10,Tree cover
65276,10,Tree cover
65287,10,Tree cover
68543,10,Tree cover
68719,10,Tree cover
71116,40,Cropland
73052,10,Tree cover
73147,10,Tree cover
73557,10,Tree cover
73945,10,Tree cover
75454,10,Tree cover
50648,40,Cropland
52807,10,Tree cover
61857,50,Built-up
63248,10,Tree cover
65170,10,Tree cover
65217,10,Tree cover
65222,10,Tree cover
65242,40,Cropland
65257,50,Built-up
65277,50,Built-up
65279,10,Tree cover
68553,10,Tree cover
70483,10,Tree cover
72943,40,Cropland
73164,10,Tree cover
73402,50,Built-up
74224,10,Tree cover
74236,30,Grassland
75999,10,Tree cover
52715,10,Tree cover
52753,10,Tree cover
60309,10,Tree cover
62355,10,Tree cover
63523,50,Built-up
63554,10,Tree cover
63558,40,Cropland
64230,50,Built-up
65172,10,Tree cover
65194,10,Tree cover
65270,10,Tree cover
65301,10,Tree cover
68352,50,Built-up
68353,10,Tree cover
52874,10,Tree cover
54361,10,Tree cover
58672,10,Tree cover
60278,10,Tree cover
61996,40,Cropland
63305,10,Tree cover
63694,10,Tree cover
64284,10,Tree cover
64605,10,Tree cover
65208,40,Cropland
65233,50,Built-up
68820,10,Tree cover
69032,50,Built-up
73174,10,Tree cover
73674,10,Tree cover
74370,10,Tree cover
75421,10,Tree cover
52894,10,Tree cover
56038,50,Built-up
56042,10,Tree cover
61900,10,Tree cover
61947,10,Tree cover
62138,10,Tree cover
63535,10,Tree cover
63584,10,Tree cover
64277,10,Tree cover
64283,10,Tree cover
65179,10,Tree cover
65197,10,Tree cover
65199,10,Tree cover
68233,10,Tree cover
68309,10,Tree cover
68834,10,Tree cover
70037,50,Built-up
70053,10,Tree cover
70061,10,Tree cover
70109,10,Tree cover
73196,10,Tree cover
863,40,Cropland
1937,50,Built-up
2338,30,Grassland
2670,80,Water
2883,40,Cropland
3257,40,Cropland
3271,10,Tree cover
3805,50,Built-up
3872,50,Built-up
4237,40,Cropland
4300,30,Grassland
5781,40,Cropland
7016,40,Cropland
8733,40,Cropland
19708,10,Tree cover
19718,50,Built-up
19879,40,Cropland
25750,10,Tree cover
28934,50,Built-up
82859,50,Built-up
2126,40,Cropland
2127,40,Cropland
2146,50,Built-up
2412,10,Tree cover
2880,50,Built-up
3082,50,Built-up
3519,50,Built-up
4201,50,Built-up
4202,40,Cropland
4279,10,Tree cover
4280,50,Built-up
6777,50,Built-up
6812,30,Grassland
6927,10,Tree cover
8575,40,Cropland
19892,30,Grassland
21189,50,Built-up
23170,10,Tree cover
32384,50,Built-up
74585,40,Cropland
2129,50,Built-up
2876,40,Cropland
3273,50,Built-up
5731,50,Built-up
5782,50,Built-up
5940,50,Built-up
5997,50,Built-up
8636,50,Built-up
13331,50,Built-up
15392,50,Built-up
19719,50,Built-up
32979,50,Built-up
2151,50,Built-up
2738,50,Built-up
2747,10,Tree cover
2875,50,Built-up
2877,50,Built-up
3809,50,Built-up
3812,50,Built-up
4213,40,Cropland
4297,10,Tree cover
4534,50,Built-up
5830,40,Cropland
5892,10,Tree cover
6014,10,Tree cover
6075,50,Built-up
6765,10,Tree cover
8803,10,Tree cover
9042,50,Built-up
9124,50,Built-up
13276,10,Tree cover
13703,10,Tree cover
20233,50,Built-up
25672,10,Tree cover
48930,10,Tree cover
3245,50,Built-up
3255,40,Cropland
3820,50,Built-up
5910,10,Tree cover
5929,50,Built-up
6754,10,Tree cover
6757,10,Tree cover
7015,40,Cropland
8014,40,Cropland
9097,40,Cropland
10710,10,Tree cover
11727,10,Tree cover
13219,10,Tree cover
13365,10,Tree cover
19715,40,Cropland
19830,50,Built-up
19831,10,Tree cover
25774,40,Cropland
32230,10,Tree cover
33179,40,Cropland
3859,30,Grassland
6755,40,Cropland
6917,40,Cropland
8930,50,Built-up
9030,50,Built-up
15992,50,Built-up
19891,40,Cropland
20306,10,Tree cover
28864,50,Built-up
33066,10,Tree cover
3918,50,Built-up
5886,50,Built-up
6781,50,Built-up
7947,50,Built-up
8874,10,Tree cover
16675,50,Built-up
25803,50,Built-up
25910,50,Built-up
28894,50,Built-up
33180,50,Built-up
4215,50,Built-up
4218,40,Cropland
4505,10,Tree cover
5847,40,Cropland
5849,40,Cropland
5942,40,Cropland
8591,40,Cropland
9085,10,Tree cover
13473,40,Cropland
19709,10,Tree cover
40035,10,Tree cover
5722,50,Built-up
5970,10,Tree cover
6766,40,Cropland
6778,50,Built-up
7952,50,Built-up
8851,90,Herbaceous wetland
10664,40,Cropland
10797,50,Built-up
10898,10,Tree cover
13288,50,Built-up
13309,50,Built-up
13353,10,Tree cover
15751,40,Cropland
19716,50,Built-up
20826,50,Built-up
25921,50,Built-up
28919,50,Built-up
32954,30,Grassland
5856,50,Built-up
5861,50,Built-up
5912,50,Built-up
6751,50,Built-up
7917,40,Cropland
7957,40,Cropland
8837,50,Built-up
10830,50,Built-up
11081,10,Tree cover
13329,50,Built-up
13471,50,Built-up
15849,40,Cropland
19707,50,Built-up
25902,10,Tree cover
28858,50,Built-up
28886,40,Cropland
32314,50,Built-up
33188,50,Built-up
50820,50,Built-up
5880,50,Built-up
8590,50,Built-up
8691,50,Built-up
8912,50,Built-up
9104,10,Tree cover
9172,50,Built-up
11734,10,Tree cover
13216,10,Tree cover
16000,10,Tree cover
19713,10,Tree cover
19714,50,Built-up
19828,50,Built-up
19889,50,Built-up
23100,10,Tree cover
28880,50,Built-up
37575,50,Built-up
39684,50,Built-up
5889,40,Cropland
5920,40,Cropland
5949,10,Tree cover
6019,10,Tree cover
7942,10,Tree cover
8714,10,Tree cover
8869,10,Tree cover
8973,10,Tree cover
8993,10,Tree cover
9076,10,Tree cover
13299,10,Tree cover
13364,50,Built-up
13507,10,Tree cover
19887,10,Tree cover
20792,10,Tree cover
25693,50,Built-up
28821,10,Tree cover
33232,40,Cropland
5928,10,Tree cover
6763,50,Built-up
7132,50,Built-up
7946,30,Grassland
8630,50,Built-up
8720,10,Tree cover
8734,40,Cropland
10850,10,Tree cover
11790,30,Grassland
13397,30,Grassland
13505,10,Tree cover
13570,50,Built-up
13600,10,Tree cover
15409,40,Cropland
15640,50,Built-up
16075,50,Built-up
25816,30,Grassland
25906,10,Tree cover
33192,50,Built-up
37013,30,Grassland
47503,50,Built-up
7914,40,Cropland
7966,50,Built-up
8932,10,Tree cover
9071,50,Built-up
13566,10,Tree cover
13611,10,Tree cover
15732,10,Tree cover
15881,10,Tree cover
28851,10,Tree cover
32517,50,Built-up
7945,10,Tree cover
8588,10,Tree cover
8612,10,Tree cover
8646,50,Built-up
8926,10,Tree cover
13337,10,Tree cover
15816,50,Built-up
15984,10,Tree cover
19877,10,Tree cover
19878,10,Tree cover
23342,10,Tree cover
26299,10,Tree cover
28908,10,Tree cover
28992,10,Tree cover
36623,10,Tree cover
81534,10,Tree cover
87693,10,Tree cover
7948,40,Cropland
7956,10,Tree cover
8729,10,Tree cover
8962,40,Cropland
9019,10,Tree cover
10625,40,Cropland
15499,10,Tree cover
15564,50,Built-up
23405,30,Grassland
23803,50,Built-up
25718,10,Tree cover
25901,10,Tree cover
33194,50,Built-up
8586,40,Cropland
8965,50,Built-up
10652,10,Tree cover
13319,10,Tree cover
13360,40,Cropland
13443,40,Cropland
13451,10,Tree cover
14130,10,Tree cover
15447,40,Cropland
15548,40,Cropland
19787,40,Cropland
20400,40,Cropland
37576,40,Cropland
8980,50,Built-up
9092,50,Built-up
13306,50,Built-up
15415,50,Built-up
16602,40,Cropland
19706,50,Built-up
19943,50,Built-up
21163,50,Built-up
21855,50,Built-up
22971,50,Built-up
28777,50,Built-up
28805,50,Built-up
29018,50,Built-up
33177,10,Tree cover
39869,50,Built-up
932,40,Cropland
18434,10,Tree cover
18988,50,Built-up
21798,50,Built-up
22775,10,Tree cover
22953,10,Tree cover
24513,50,Built-up
24567,50,Built-up
24573,50,Built-up
24603,10,Tree cover
24707,10,Tree cover
24804,50,Built-up
24917,10,Tree cover
24931,50,Built-up
25095,50,Built-up
25118,50,Built-up
25178,10,Tree cover
25204,50,Built-up
25401,10,Tree cover
25407,50,Built-up
25412,50,Built-up
25514,10,Tree cover
25544,50,Built-up
25580,50,Built-up
25587,50,Built-up
25589,50,Built-up
26733,50,Built-up
28471,50,Built-up
12974,40,Cropland
14223,50,Built-up
14858,40,Cropland
