cooperative_id,name,province,district,subdistrict,latitude,longitude,type,n_at_coord
51661,KOPERASI DESA MERAH PUTIH TAMBAKSARI KECAMATAN LEUWIGOONG,JAWA BARAT,KAB. GARUT,Leuwigoong,-7.08640268,107.9337976,exact_duplicate_coordinate,2
51851,KOPERASI DESA MERAH PUTIH SYARIAH KAMPONG JEUMPA,ACEH,KAB. PIDIE,Glumpang Tiga,5.24793925,96.01965583,exact_duplicate_coordinate,2
52611,KOPERASI DESA MERAH PUTIH KARANGANYAR KECAMATAN LEUWIGOONG,JAWA BARAT,KAB. GARUT,Leuwigoong,-7.08640268,107.9337976,exact_duplicate_coordinate,2
52616,KOPERASI DESA MERAH PUTIH SARIMANGGU KECAMATAN KARANGNUNGGAL,JAWA BARAT,KAB. TASIKMALAYA,Karangnunggal,-7.60645275,108.131457,exact_duplicate_coordinate,2
52620,KOPERASI KELURAHAN MERAH PUTIH SARIMANGGU,JAWA BARAT,KAB. TASIKMALAYA,Karangnunggal,-7.60645275,108.131457,exact_duplicate_coordinate,2
52950,KOPERASI DESA MERAH PUTIH TANGKIL KULON,JAWA TENGAH,KAB. PEKALONGAN,Kedungwuni,-6.94327692,109.6338638,exact_duplicate_coordinate,2
52988,KOPERASI DESA MERAH PUTIH PANULISAN KECAMATAN DAYEUHLUHUR,JAWA TENGAH,KAB. CILACAP,Dayeuhluhur,-7.31904251,108.5791591,exact_duplicate_coordinate,2
53305,KOPERASI DESA MERAH PUTIH BANJAR KECAMATAN BANJAR KABUPATEN BULELENG,BALI,KAB. BULELENG,Banjar,-8.21936531,114.9735847,exact_duplicate_coordinate,2
53310,KOPERASI DESA MERAH PUTIH CANGGU KECAMATAN KUTA UTARA,BALI,KAB. BADUNG,Kuta Utara,-8.64402953,115.140839,exact_duplicate_coordinate,2
53316,KOPERASI DESA MERAH PUTIH CANGGU KECAMATAN MENGWI,BALI,KAB. BADUNG,Kuta Utara,-8.64402953,115.140839,exact_duplicate_coordinate,2
53331,KOPERASI DESA MERAH PUTIH LANDO,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,Terara,-8.60969197,116.3840298,exact_duplicate_coordinate,2
53729,KOPERASI KELURAHAN MERAH PUTIH WAKUMORO,SULAWESI TENGGARA,KAB. MUNA,Parigi,-5.0750377,122.4898137,exact_duplicate_coordinate,2
53924,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG ARUL PINANG,ACEH,KAB. ACEH TIMUR,Peunaron,4.6650416,97.52721085,exact_duplicate_coordinate,2
54044,KOPERASI DESA MERAH PUTIH ATULAI,KALIMANTAN UTARA,KAB. NUNUKAN,Sembakung Atulai,3.76938587,116.7861238,exact_duplicate_coordinate,2
54081,KOPERASI DESA MERAH PUTIH FII AMANILLAH,GORONTALO,KOTA GORONTALO,Kota Tengah,0.5632856,123.0565329,exact_duplicate_coordinate,2
54152,KOPERASI DESA MERAH PUTIH HANGHOUW,PAPUA BARAT,KAB. MANOKWARI,Tanah Rubuh,-1.2067761,134.06612623,exact_duplicate_coordinate,2
54197,KOPERASI DESA MERAH PUTIH KERENU,PAPUA BARAT,KAB. MANOKWARI,Aimasi,-0.82504408,133.8138633,exact_duplicate_coordinate,2
54782,KOPERASI DESA MERAH PUTIH SIALLAGAN PINDARAYA,SUMATERA UTARA,KAB. SAMOSIR,Simanindo,2.69162275,98.8295147,exact_duplicate_coordinate,2
55402,KOPERASI DESA MERAH PUTIH MADUMA KECAMATAN SIMANINDO,SUMATERA UTARA,KAB. SAMOSIR,Simanindo,2.73663497,98.7880819,exact_duplicate_coordinate,2
55456,KOPERASI DESA MERAH PUTIH SUKADAME TANAH PINEM,SUMATERA UTARA,KAB. DAIRI,Tanah Pinem,2.9960271,98.14726292,exact_duplicate_coordinate,2
55569,KOPERASI DESA MERAH PUTIH MERLUNG,JAMBI,KAB. TANJUNG JABUNG BARAT,Merlung,-1.24317708,103.040843,exact_duplicate_coordinate,2
56077,KOPERASI DESA MERAH PUTIH KEPENGHULUAN ROKAN BARU,RIAU,KAB. ROKAN HILIR,Pekaitan,1.91266408,100.881173,exact_duplicate_coordinate,2
56456,KOPERASI DESA MERAH PUTIH DAWUAN KECAMATAN DAWUAN,JAWA BARAT,KAB. MAJALENGKA,Dawuan,-6.76118072,108.1766351,exact_duplicate_coordinate,2
56682,KOPERASI DESA MERAH PUTIH NAGARI CUBADAK TENGAH PASAMAN,SUMATERA BARAT,KAB. PASAMAN,Duo Koto,0.34874026,99.99794758,exact_duplicate_coordinate,2
56714,KOPERASI DESA MERAH PUTIH TARATAK BARU UTARA SIJUNJUNG,SUMATERA BARAT,KAB. SIJUNJUNG,Tanjung Gadang,-0.80047201,101.0797793,exact_duplicate_coordinate,2
56808,KOPERASI DESA MERAH PUTIH KAHALE,NUSA TENGGARA TIMUR,KAB. SUMBA BARAT DAYA,Kodi Balaghar,-9.69703079,119.1043913,exact_duplicate_coordinate,2
56966,KOPERASI DESA MERAH PUTIH SYARIAH PULO GADUNG KECAMATAN LAWE ALAS,ACEH,KAB. ACEH TENGGARA,Lawe Alas,3.47136928,97.53235525,exact_duplicate_coordinate,2
57066,KOPERASI KELURAHAN MERAH PUTIH KASIPUTE,SULAWESI TENGGARA,KAB. BOMBANA,Rumbia,-4.77865934,122.0465577,exact_duplicate_coordinate,2
57304,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG PANTE RAJA KECAMATAN PASIE RAJA,ACEH,KAB. ACEH SELATAN,Pasie Raja,3.19396346,97.27842118,exact_duplicate_coordinate,2
57615,KOPERASI DESA MERAH PUTIH TANAH PINEM,SUMATERA UTARA,KAB. DAIRI,Tanah Pinem,2.9960271,98.14726292,exact_duplicate_coordinate,2
57620,KOPERASI DESA MERAH PUTIH KALIWUNGU KECAMATAN KALIWUNGU,JAWA TENGAH,KAB. SEMARANG,Kaliwungu,-7.46441197,110.6216777,exact_duplicate_coordinate,2
57869,KOPERASI DESA MERAH PUTIH PUTERAN,JAWA BARAT,KAB. TASIKMALAYA,Pagerageung,-7.13221908,108.1827064,exact_duplicate_coordinate,2
57883,KOPERASI DESA MERAH PUTIH KADIPATEN KECAMATAN KADIPATEN KABUPATEN MAJALENGKA,JAWA BARAT,KAB. MAJALENGKA,Kadipaten,-7.11355993,108.0920994,exact_duplicate_coordinate,2
58067,KOPERASI KELURAHAN MERAH PUTIH MERLUNG KECAMATAN MERLUNG,JAMBI,KAB. TANJUNG JABUNG BARAT,Merlung,-1.24317708,103.040843,exact_duplicate_coordinate,2
58283,KOPERASI DESA MERAH PUTIH SYARIAH LAWE SUMUKH ALAS KECAMATAN BABUL RAHMAH,ACEH,KAB. ACEH TENGGARA,Babul Rahmah,3.32140632,97.89196501,exact_duplicate_coordinate,2
58337,KOPERASI DESA MERAH PUTIH SYARIAH BLANG GELE KECAMATAN BEBESEN KABUPATEN ACEH TENGAH,ACEH,KAB. ACEH TENGAH,Bebesen,4.63310874,96.79931594,exact_duplicate_coordinate,2
58505,KOPERASI DESA MERAH PUTIH KAPUK KECAMATAN PEMULUTAN SELATAN KABUPATEN OGAN ILIR,SUMATERA SELATAN,KAB. OGAN ILIR,Pemulutan Selatan,-3.20467922,104.7661744,exact_duplicate_coordinate,2
58860,KOPERASI DESA MERAH PUTIH NAGARI BARUNG BARUNG BALANTAI TIMUR PESISIR SELATAN,SUMATERA BARAT,KAB. PESISIR SELATAN,Koto XI Tarusan,-1.13305341,100.4768958,exact_duplicate_coordinate,2
58908,KOPERASI DESA MERAH PUTIH SYARIAH LANDO KECAMATAN TERARA,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,Terara,-8.60969197,116.3840298,exact_duplicate_coordinate,2
58990,KOPERASI DESA MERAH PUTIH KEPENGHULUAN ROKAN BARU PESISIR,RIAU,KAB. ROKAN HILIR,Pekaitan,1.91266408,100.881173,exact_duplicate_coordinate,2
58999,KOPERASI DESA MERAH PUTIH WOLOWIRO,NUSA TENGGARA TIMUR,KAB. SIKKA,Paga,-8.78396815,122.0043147,exact_duplicate_coordinate,2
59024,KOPERASI DESA MERAH PUTIH SUNGAI NIBUNG KECAMATAN TELUK PAKEDAI,KALIMANTAN BARAT,KAB. KUBU RAYA,Teluk Pakedai,-0.516972,109.132972,exact_duplicate_coordinate,2
59179,KOPERASI DESA MERAH PUTIH TOBAYANGAN SELATAN,SULAWESI UTARA,KAB. BOLAANG MONGONDOW SELATAN,Pinolosian Tengah,0.43162547,124.3125609,exact_duplicate_coordinate,2
59247,KOPERASI KELURAHAN MERAH PUTIH MOENGKO BARU,SULAWESI TENGAH,KAB. POSO,Poso Kota,-1.3864782,120.7371832,exact_duplicate_coordinate,2
59286,KOPERASI DESA MERAH PUTIH LIMBONG WARA,SULAWESI SELATAN,KAB. LUWU UTARA,Malangke Barat,-2.7942314,120.2613815,exact_duplicate_coordinate,2
59364,KOPERASI DESA MERAH PUTIH KAMPILI KECAMATAN PALLANGGA,SULAWESI SELATAN,KAB. GOWA,Pallangga,-5.25882421,119.4940461,exact_duplicate_coordinate,2
59387,KOPERASI DESA MERAH PUTIH PATTALASSANG,SULAWESI SELATAN,KAB. PANGKAJENE KEPULAUAN,Labakkang,-4.77339608,119.5634451,exact_duplicate_coordinate,2
59470,KOPERASI DESA MERAH PUTIH MARGOMULYO DISTRIK ORANSBARI,PAPUA BARAT,KAB. MANOKWARI SELATAN,Oransbari,-1.33708348,134.2587678,exact_duplicate_coordinate,2
59500,KOPERASI DESA MERAH PUTIH KADIPATEN KECAMATAN KADIPATEN,JAWA BARAT,KAB. TASIKMALAYA,Kadipaten,-7.11355993,108.0920994,exact_duplicate_coordinate,2
59738,KOPERASI DESA MERAH PUTIH SUKAMAJU KECAMATAN PAGERAGEUNG,JAWA BARAT,KAB. TASIKMALAYA,Pagerageung,-7.13221908,108.1827064,exact_duplicate_coordinate,2
60132,KOPERASI KELURAHAN MERAH PUTIH MACCINI BAJI KECAMATAN LAU,SULAWESI SELATAN,KAB. MAROS,Lau,-4.95514339,119.5822488,exact_duplicate_coordinate,2
60677,KOPERASI DESA MERAH PUTIH SYARIAH SUMUKH ALAS KECAMATAN BABUL RAHMAH,ACEH,KAB. ACEH TENGGARA,Babul Rahmah,3.32140632,97.89196501,exact_duplicate_coordinate,2
61489,KOPERASI DESA MERAH PUTIH MANGELORENG,SULAWESI SELATAN,KAB. MAROS,Bantimurung,-4.98351927,119.641816,exact_duplicate_coordinate,2
61533,KOPERASI KELURAHAN MERAH PUTIH BAKERAMBA,SULAWESI TENGGARA,KAB. MUNA BARAT,Kusambi,-4.73316503,122.5373005,exact_duplicate_coordinate,2
62095,KOPERASI DESA MERAH PUTIH SAMBILAWANG KECAMATAN WARINGINKURUNG,BANTEN,KAB. SERANG,Waringinkurung,-6.0674069,106.061996,exact_duplicate_coordinate,2
62328,KOPERASI DESA MERAH PUTIH SINDANG,JAWA BARAT,KAB. MAJALENGKA,Sindang,-6.83583813,108.3242575,exact_duplicate_coordinate,2
62434,KOPERASI DESA MERAH PUTIH SIHOPUK LAMA,SUMATERA UTARA,KAB. PADANG LAWAS UTARA,Halongonan Timur,1.5986779,99.8929014,exact_duplicate_coordinate,2
62745,KOPERASI DESA MERAH PUTIH KETENONG I KECAMATAN PINANG BELAPIS,BENGKULU,KAB. LEBONG,Pinang Belapis,-3.00744003,102.1714475,exact_duplicate_coordinate,2
63315,KOPERASI DESA MERAH PUTIH SYARIAH KUALA I KECAMATAN BINTANG,ACEH,KAB. ACEH TENGAH,Bintang,4.59882125,97.01300521,exact_duplicate_coordinate,2
63798,KOPERASI KELURAHAN MERAH PUTIH SEPAKU,KALIMANTAN TIMUR,KAB. PENAJAM PASER UTARA,Sepaku,-0.85774056,116.7503277,exact_duplicate_coordinate,2
64005,KOPERASI DESA MERAH PUTIH TALAGA II,SULAWESI TENGGARA,KAB. BUTON TENGAH,Talaga Raya,-5.43754745,122.0025788,exact_duplicate_coordinate,2
64055,KOPERASI KELURAHAN MERAH PUTIH LAKAWOGHE,SULAWESI TENGGARA,KAB. MUNA BARAT,Kusambi,-4.72942845,122.516502,exact_duplicate_coordinate,2
64427,KOPERASI DESA MERAH PUTIH SENTANGAU JAYA,KALIMANTAN BARAT,KAB. BENGKAYANG,Seluas,1.27003952,109.7906488,exact_duplicate_coordinate,2
64776,KOPERASI DESA MERAH PUTIH CIDULANG,JAWA BARAT,KAB. MAJALENGKA,Cikijing,-7.01436854,108.3763837,exact_duplicate_coordinate,2
64792,KOPERASI DESA MERAH PUTIH DESA GUNUNGSEMBUNG,JAWA BARAT,KAB. SUBANG,Pagaden,-6.51236415,107.7919567,exact_duplicate_coordinate,2
64895,KOPERASI DESA MERAH PUTIH CILANCANG KECAMATAN CIKIJING,JAWA BARAT,KAB. MAJALENGKA,Cikijing,-7.01436854,108.3763837,exact_duplicate_coordinate,2
65431,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG KRUENG SEUMIDEUN,ACEH,KAB. PIDIE,Peukan Baro,5.34480742,95.95118986,exact_duplicate_coordinate,2
65473,KOPERASI DESA MERAH PUTIH HUTA BARU NANGKA,SUMATERA UTARA,KAB. PADANG LAWAS UTARA,Halongonan Timur,1.5986779,99.8929014,exact_duplicate_coordinate,2
65632,KOPERASI DESA MERAH PUTIH CIKARET,BANTEN,KAB. LEBAK,Cigemblong,-6.75810505,106.1215091,exact_duplicate_coordinate,2
66099,KOPERASI DESA MERAH PUTIH PATALLASSANG,SULAWESI SELATAN,KAB. PANGKAJENE KEPULAUAN,Labakkang,-4.77339608,119.5634451,exact_duplicate_coordinate,2
66209,KOPERASI DESA MERAH PUTIH SYARIAH SIGAI INDAH KECAMATAN BABUL RAHMAH,ACEH,KAB. ACEH TENGGARA,Babul Rahmah,3.30834237,97.89726981,exact_duplicate_coordinate,2
66310,KOPERASI DESA MERAH PUTIH IBUL KECAMATAN PUCUK RANTAU KABUPATEN KUANTAN SINGINGI RIAU,RIAU,KAB. KUANTAN SINGINGI,Pucuk Rantau,-0.83733568,101.7905262,exact_duplicate_coordinate,2
66683,KOPERASI DESA MERAH PUTIH DESA KARIJAWA,NUSA TENGGARA BARAT,KAB. DOMPU,Dompu,-8.53701148,118.4531853,exact_duplicate_coordinate,2
66742,KOPERASI DESA MERAH PUTIH SYARIAH BUKIT TIGA,ACEH,KAB. ACEH TIMUR,Peunaron,4.63001998,97.65709501,exact_duplicate_coordinate,2
66838,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG GAJAH MENTAH,ACEH,KAB. ACEH TIMUR,Sungai Raya,4.65710415,97.83308514,exact_duplicate_coordinate,2
66895,KOPERASI DESA MERAH PUTIH DESA GAYAU,LAMPUNG,KAB. PESAWARAN,Padang Cermin,-5.64253955,105.1692523,exact_duplicate_coordinate,2
67032,KOPERASI DESA MERAH PUTIH LIMBONG WARA KECAMATAN MALANGKE BARAT,SULAWESI SELATAN,KAB. LUWU UTARA,Malangke Barat,-2.7942314,120.2613815,exact_duplicate_coordinate,2
67121,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG PULO BATE,ACEH,KAB. PIDIE,Glumpang Tiga,5.2530135,96.01804036,exact_duplicate_coordinate,2
67359,KOPERASI KELURAHAN MERAH PUTIH PAOMAN KECAMATAN INDRAMAYU,JAWA BARAT,KAB. INDRAMAYU,Indramayu,-6.32023329,108.3222833,exact_duplicate_coordinate,2
67386,KOPERASI DESA MERAH PUTIH LINUH,KALIMANTAN SELATAN,KAB. TAPIN,Bungur,-2.96432765,115.1642336,exact_duplicate_coordinate,2
67441,KOPERASI DESA MERAH PUTIH BUNGUR KECAMATAN BUNGUR,KALIMANTAN SELATAN,KAB. TAPIN,Bungur,-2.96432765,115.1642336,exact_duplicate_coordinate,2
67613,KOPERASI DESA MERAH PUTIH MINDI,JAWA BARAT,KAB. MAJALENGKA,Leuwimunding,-6.76161537,108.3411491,exact_duplicate_coordinate,2
67620,KOPERASI DESA MERAH PUTIH BOKANG WOLOMATANG,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Titehena,-8.40827354,122.7898207,exact_duplicate_coordinate,2
67641,KOPERASI DESA MERAH PUTIH MINDI KECAMATAN LEUWIMUNDING,JAWA BARAT,KAB. MAJALENGKA,Leuwimunding,-6.76161537,108.3411491,exact_duplicate_coordinate,2
67698,KOPERASI DESA MERAH PUTIH SYARIAH PEUNARON BARU,ACEH,KAB. ACEH TIMUR,Peunaron,4.59611105,97.6939482,exact_duplicate_coordinate,2
67928,KOPERASI KELURAHAN MERAH PUTIH TALAGA I,SULAWESI TENGGARA,KAB. BUTON TENGAH,Talaga Raya,-5.43754745,122.0025788,exact_duplicate_coordinate,2
67986,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG JURONG KRUENG SEUMIDEUN,ACEH,KAB. PIDIE,Peukan Baro,5.34480742,95.95118986,exact_duplicate_coordinate,2
68032,KOPERASI KELURAHAN MERAH PUTIH PANIPAHAN KECAMATAN PASIR LIMAU KAPAS KABUPATEN ROKAN HILIR,RIAU,KAB. ROKAN HILIR,Pasir Limau Kapas,2.45860721,100.3367201,exact_duplicate_coordinate,2
68103,KOPERASI DESA MERAH PUTIH PANIPAHAN KECAMATAN PASIR LIMAU KAPAS,RIAU,KAB. ROKAN HILIR,Pasir Limau Kapas,2.45860721,100.3367201,exact_duplicate_coordinate,2
68104,KOPERASI DESA MERAH PUTIH TANJUNG PIDADA,RIAU,KAB. INDRAGIRI HILIR,Tempuling,-0.48688292,102.9885432,exact_duplicate_coordinate,2
68705,KOPERASI DESA MERAH PUTIH KUPA KUPA KECAMATAN TOBELO SELATAN,MALUKU UTARA,KAB. HALMAHERA UTARA,Tobelo Selatan,1.64220716,127.9466679,exact_duplicate_coordinate,2
68822,KOPERASI DESA MERAH PUTIH SINDANG KECAMATAN SINDANG,JAWA BARAT,KAB. MAJALENGKA,Sindang,-6.83583813,108.3242575,exact_duplicate_coordinate,2
68884,KOPERASI DESA MERAH PUTIH NEGERI HILA,MALUKU,KAB. MALUKU TENGAH,Leihitu,-3.65308887,127.9940516,exact_duplicate_coordinate,2
69107,KOPERASI KELURAHAN MERAH PUTIH NAGARI KOTO MALINTANG,SUMATERA BARAT,KAB. AGAM,Tanjung Raya,-0.28114425,100.156086,exact_duplicate_coordinate,2
69108,KOPERASI DESA MERAH PUTIH SAMPIR KECAMATAN WARINGINKURUNG,BANTEN,KAB. SERANG,Waringinkurung,-6.0674069,106.061996,exact_duplicate_coordinate,2
69176,KOPERASI DESA MERAH PUTIH CIKARATUAN,BANTEN,KAB. LEBAK,Cigemblong,-6.75810505,106.1215091,exact_duplicate_coordinate,2
69177,KOPERASI DESA MERAH PUTIH SABARU,SULAWESI SELATAN,KAB. PANGKAJENE KEPULAUAN,Liukang Kalmas,-5.09545577,117.0524225,exact_duplicate_coordinate,2
69194,KOPERASI KELURAHAN MERAH PUTIH NAGARI KOTO TINGGI KECAMATAN BASO,SUMATERA BARAT,KAB. AGAM,Baso,-0.29705383,100.4829571,exact_duplicate_coordinate,2
69312,KOPERASI DESA MERAH PUTIH TANJUNG MATOL,KALIMANTAN UTARA,KAB. NUNUKAN,Sembakung Atulai,3.76938587,116.7861238,exact_duplicate_coordinate,2
69395,KOPERASI DESA MERAH PUTIH HILIMBARUZO MANDREHE UTARA,SUMATERA UTARA,KAB. NIAS BARAT,Mandrehe Utara,1.12411703,97.52670708,exact_duplicate_coordinate,2
69415,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG KRUET LINTANG,ACEH,KAB. ACEH TIMUR,Peureulak Timur,4.75323298,97.88545406,exact_duplicate_coordinate,2
69475,KOPERASI DESA MERAH PUTIH NAGARI CEROCOK ANAU AMPANG PULAI PESISIR SELATAN,SUMATERA BARAT,KAB. PESISIR SELATAN,Koto XI Tarusan,-1.26765988,100.4283045,exact_duplicate_coordinate,2
69665,KOPERASI DESA MERAH PUTIH NAGARI ALAHAN MATI PASAMAN,SUMATERA BARAT,KAB. PASAMAN,Simpang Alahan Mati,-0.03190099,100.153006,exact_duplicate_coordinate,2
69840,KOPERASI KELURAHAN MERAH PUTIH SYARIAH GAMPONG DAYAH SUKON,ACEH,KAB. PIDIE,Peukan Baro,5.34725247,95.97153217,exact_duplicate_coordinate,2
69953,KOPERASI KELURAHAN MERAH PUTIH DELIMA LIMA ILIR,SUMATERA SELATAN,KOTA PALEMBANG,Ilir Timur Dua,-2.9657792,104.7772728,exact_duplicate_coordinate,2
70120,KOPERASI DESA MERAH PUTIH TABO TABO,SULAWESI SELATAN,KAB. PANGKAJENE KEPULAUAN,Bungoro,-4.7472518,119.6634113,exact_duplicate_coordinate,2
70231,KOPERASI DESA MERAH PUTIH SYARIAH PEUNARON LAMA,ACEH,KAB. ACEH TIMUR,Peunaron,4.69143657,97.5974512,exact_duplicate_coordinate,2
70233,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG RIBEUN BUSU,ACEH,KAB. PIDIE,Mutiara,5.2841969,95.9620415,exact_duplicate_coordinate,2
70437,KOPERASI DESA MERAH PUTIH BANYUMAS LAMA,BENGKULU,KAB. BENGKULU UTARA,Kerkap,-3.54643531,102.2546126,exact_duplicate_coordinate,2
70447,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG PULO BARO,ACEH,KAB. PIDIE,Tiro/Truseb,5.22484095,95.96588176,exact_duplicate_coordinate,2
70471,KOPERASI DESA MERAH PUTIH BANYUMAS BARU KERKAP,BENGKULU,KAB. BENGKULU UTARA,Kerkap,-3.54643531,102.2546126,exact_duplicate_coordinate,2
70484,KOPERASI DESA MERAH PUTIH LOLAK,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Lolak,0.85290825,124.0285044,exact_duplicate_coordinate,2
70542,KOPERASI DESA MERAH PUTIH LOLAK INDUK,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Lolak,0.85290825,124.0285044,exact_duplicate_coordinate,2
70734,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG PULO BATEE,ACEH,KAB. PIDIE,Glumpang Tiga,5.2530135,96.01804036,exact_duplicate_coordinate,2
70797,KOPERASI DESA MERAH PUTIH NAGARI PASAR TAPAN PESISIR SELATAN,SUMATERA BARAT,KAB. PESISIR SELATAN,Basa Ampek Balai Tapan,-2.17801072,101.0014832,exact_duplicate_coordinate,2
70805,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG SUKON KECAMATAN PEUKAN BARO,ACEH,KAB. PIDIE,Peukan Baro,5.34725247,95.97153217,exact_duplicate_coordinate,2
70828,KOPERASI DESA MERAH PUTIH TIGA SUSUT BANGLI,BALI,KAB. BANGLI,Susut,-8.44287702,115.3400782,exact_duplicate_coordinate,2
70865,KOPERASI DESA MERAH PUTIH NAGARI ALAHAN MATI HILIA PASAMAN,SUMATERA BARAT,KAB. PASAMAN,Simpang Alahan Mati,-0.03190099,100.153006,exact_duplicate_coordinate,2
70881,KOPERASI DESA MERAH PUTIH AFDELING DUA RANTAUPRAPAT,SUMATERA UTARA,KAB. LABUHANBATU,Bilah Barat,2.10833752,99.79667317,exact_duplicate_coordinate,2
70909,KOPERASI KELURAHAN MERAH PUTIH MOENGKO,SULAWESI TENGAH,KAB. POSO,Poso Kota,-1.3864782,120.7371832,exact_duplicate_coordinate,2
70966,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG GAJAH MENTAH KECAMATAN SUNGAI RAYA,ACEH,KAB. ACEH TIMUR,Sungai Raya,4.65710415,97.83308514,exact_duplicate_coordinate,2
70967,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BLANG GUCI,ACEH,KAB. ACEH TIMUR,Idi Tunong,4.9196507,97.7128423,exact_duplicate_coordinate,2
71021,KOPERASI DESA MERAH PUTIH KOTO TINGGI KECAMATAN BASO,SUMATERA BARAT,KAB. AGAM,Baso,-0.29705383,100.4829571,exact_duplicate_coordinate,2
71424,KOPERASI DESA MERAH PUTIH NAGARI BARUNG BARUNG BALANTAI TENGAH PESISIR SELATAN,SUMATERA BARAT,KAB. PESISIR SELATAN,Koto XI Tarusan,-1.13305341,100.4768958,exact_duplicate_coordinate,2
71486,KOPERASI DESA MERAH PUTIH TABO TABO BUNGORO,SULAWESI SELATAN,KAB. PANGKAJENE KEPULAUAN,Bungoro,-4.7472518,119.6634113,exact_duplicate_coordinate,2
71566,KOPERASI DESA MERAH PUTIH MAJEMAU,PAPUA BARAT DAYA,KAB. SORONG,Segun,-1.3767716,131.3862985,exact_duplicate_coordinate,2
71638,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG KRUET LINTANG KECAMATAN PEUREULAK TIMUR,ACEH,KAB. ACEH TIMUR,Peureulak Timur,4.75323298,97.88545406,exact_duplicate_coordinate,2
71642,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG PANTE RAJA,ACEH,KAB. ACEH SELATAN,Pasie Raja,3.19396346,97.27842118,exact_duplicate_coordinate,2
71997,KOPERASI DESA MERAH PUTIH KETENONG I,BENGKULU,KAB. LEBONG,Pinang Belapis,-3.00744003,102.1714475,exact_duplicate_coordinate,2
72047,KOPERASI DESA MERAH PUTIH NAGARI KAMBANG PESISIR SELATAN,SUMATERA BARAT,KAB. PESISIR SELATAN,Lengayang,-1.53051086,100.8342808,exact_duplicate_coordinate,2
72061,KOPERASI DESA MERAH PUTIH NAGARI KAMBANG TIMUR PESISIR SELATAN,SUMATERA BARAT,KAB. PESISIR SELATAN,Lengayang,-1.53051086,100.8342808,exact_duplicate_coordinate,2
72444,KOPERASI DESA MERAH PUTIH SABARU KALMAS,SULAWESI SELATAN,KAB. PANGKAJENE KEPULAUAN,Liukang Kalmas,-5.09545577,117.0524225,exact_duplicate_coordinate,2
72448,KOPERASI DESA MERAH PUTIH SUNGAI BUAYA KAYAN HILIR,KALIMANTAN BARAT,KAB. SINTANG,Kayan Hilir,0.0911416,111.9933675,exact_duplicate_coordinate,2
72720,KOPERASI DESA MERAH PUTIH JUNTINYUAT KECAMATAN JUNTINYUAT,JAWA BARAT,KAB. INDRAMAYU,Juntinyuat,-6.432321,108.437166,exact_duplicate_coordinate,2
72824,KOPERASI DESA MERAH PUTIH CIGALONTANG,JAWA BARAT,KAB. TASIKMALAYA,Cigalontang,-7.30151514,107.9966313,exact_duplicate_coordinate,2
72922,KOPERASI KELURAHAN MERAH PUTIH KELURAHAN MAULAFA,NUSA TENGGARA TIMUR,KOTA KUPANG,Maulafa,-10.18769606,123.622913,exact_duplicate_coordinate,2
73001,KOPERASI KELURAHAN MERAH PUTIH RUMOONG BAWAH KECAMATAN AMURANG BARAT,SULAWESI UTARA,KAB. MINAHASA SELATAN,Amurang Barat,1.16057531,124.5437868,exact_duplicate_coordinate,2
73213,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG DAKA,ACEH,KAB. PIDIE,Grong-grong,5.3752332,95.90848352,exact_duplicate_coordinate,2
73353,KOPERASI DESA MERAH PUTIH TERUSAN KECAMATAN MARO SEBO ILIR,JAMBI,KAB. BATANG HARI,Maro Sebo Ilir,-1.64050551,103.2034952,exact_duplicate_coordinate,2
73461,KOPERASI DESA MERAH PUTIH BUKIDE KECAMATAN TABUKAN SELATAN,SULAWESI UTARA,KAB. KEPULAUAN SANGIHE,Tabukan Selatan,3.51113412,125.5829903,exact_duplicate_coordinate,2
73481,KOPERASI DESA MERAH PUTIH BUKIDE KECAMATAN NUSA TABUKAN,SULAWESI UTARA,KAB. KEPULAUAN SANGIHE,Tabukan Selatan,3.51113412,125.5829903,exact_duplicate_coordinate,2
73544,KOPERASI DESA MERAH PUTIH LAKAWOGHE KECAMATAN KUSAMBI,SULAWESI TENGGARA,KAB. MUNA BARAT,Kusambi,-4.72942845,122.516502,exact_duplicate_coordinate,2
