cluster_id,size,province,n_districts,centroid_lat,centroid_lon,median_m_to_nearest_other,n_linked,sum_transaction_value,n_reporting
888d81d56dfffff,2,JAWA TIMUR,1,-7.2987226,111.92284925,623.3873843619062,2,0.0,0
888d81d109fffff,2,JAWA TIMUR,1,-7.2686852,112.04318359999999,483.66068817263636,2,0.0,0
888d81cc81fffff,2,JAWA TIMUR,1,-7.10424807,111.7484829,859.3520812359263,2,0.0,0
888d848883fffff,2,JAWA TIMUR,1,-7.794504030000001,113.3725671,616.0597275620868,2,0.0,0
888d844f6dfffff,2,JAWA TIMUR,1,-7.162736245,113.46084397,724.774685924163,2,0.0,0
888d844ae3fffff,2,JAWA TIMUR,1,-7.16658372,113.50013566,544.2053589908523,2,0.0,0
888d84486dfffff,2,JAWA TIMUR,1,-7.117120890000001,113.55076829000001,485.36890924674344,2,124384100.0,1
888d844181fffff,2,JAWA TIMUR,1,-7.218933235,113.452609105,585.2661664339392,2,0.0,0
888d843727fffff,2,JAWA TIMUR,1,-7.700058795,112.85793883,334.92652956793995,2,0.0,0
888d843313fffff,2,JAWA TIMUR,1,-7.692302335,112.97238489,676.3457100082667,2,0.0,0
888d843245fffff,2,JAWA TIMUR,1,-7.740672885,112.98964725,423.33341861692895,2,0.0,0
888d8431d1fffff,2,JAWA TIMUR,1,-7.65276457,112.91620075,408.6827036101845,2,0.0,0
888d8430c3fffff,2,JAWA TIMUR,1,-7.69665349,112.89632835,804.7202480213078,2,15125000.0,1
888d8430bdfffff,2,JAWA TIMUR,2,-7.670945189999999,112.881938025,455.7023279188826,2,0.0,0
888d843053fffff,2,JAWA TIMUR,1,-7.702039375,112.9296973,408.79618254906916,2,0.0,0
888d842cc1fffff,2,JAWA TIMUR,1,-7.4953213850000004,112.70399755,588.1764020615628,2,28746225.0,2
888d842cb5fffff,2,JAWA TIMUR,1,-7.46167405,112.68103475000001,693.1458291309447,2,0.0,0
888d842c9bfffff,2,JAWA TIMUR,1,-7.49167418,112.6659459,261.4963586395135,2,0.0,0
888d842c5dfffff,2,JAWA TIMUR,1,-7.5049476550000005,112.748626245,529.5183645227698,2,0.0,0
888d853959fffff,2,JAWA TIMUR,1,-7.824973905,111.99732895,766.6720868028024,2,74320000.0,1
888d85394bfffff,2,JAWA TIMUR,1,-7.8168865499999995,112.0105085,336.10528554569487,2,0.0,0
888d853869fffff,2,JAWA TIMUR,1,-7.8444105099999994,111.991830525,298.2764753407936,2,0.0,0
888d8532c9fffff,2,JAWA TIMUR,1,-8.0559636,111.9048937,600.1085552651887,2,0.0,0
888d8532c7fffff,2,JAWA TIMUR,1,-8.042158364999999,111.8995024,419.55328672258855,2,0.0,0
888d853051fffff,2,JAWA TIMUR,1,-8.009531339999999,111.91505505,487.7061578043353,2,0.0,0
888d852423fffff,2,JAWA TIMUR,1,-7.908790885,111.670950565,539.836725960969,2,0.0,0
888d851653fffff,2,JAWA TIMUR,2,-8.114382849999998,112.1764848,661.7914020406706,2,0.0,0
888d851455fffff,2,JAWA TIMUR,1,-8.0587057,112.16622043,530.1019466014652,2,0.0,0
888d850ccbfffff,2,JAWA TIMUR,1,-7.81969548,112.06649395,108.38756943701827,2,0.0,0
888d850c17fffff,2,JAWA TIMUR,1,-7.800867224999999,112.09022060000001,618.4592729980294,2,0.0,0
888d85083dfffff,2,JAWA TIMUR,1,-7.7428136599999995,112.25570101,624.5403640199222,2,0.0,0
888d850591fffff,2,JAWA TIMUR,1,-7.902687845,112.024093135,644.0614104957136,2,0.0,0
888d84a961fffff,2,JAWA TIMUR,1,-7.73036092,113.10112795,483.75571626740566,2,0.0,0
888d848b31fffff,2,JAWA TIMUR,1,-7.784540155,113.4756058,2.241689748513767,2,0.0,0
888d8488e9fffff,2,JAWA TIMUR,1,-7.79739906,113.4015184,648.1693240201629,2,0.0,0
888d855951fffff,2,JAWA TIMUR,1,-7.4990114000000005,112.62890405,618.4790799603619,2,0.0,0
888d855933fffff,2,JAWA TIMUR,1,-7.467171705,112.61347989000001,515.1739084709754,2,0.0,0
888d8558ebfffff,2,JAWA TIMUR,1,-7.52296613,112.56201575,379.0883977080799,2,0.0,0
888d8550b3fffff,2,JAWA TIMUR,1,-7.652856025,112.47426841500001,452.3858933528456,2,0.0,0
888d854f6dfffff,2,JAWA TIMUR,1,-7.463680054999999,112.43793980000001,324.8358531502419,2,113040000.0,2
888d854f63fffff,2,JAWA TIMUR,1,-7.4646878,112.42241915,572.5461039283263,2,89550000.0,2
888d854ce7fffff,2,JAWA TIMUR,1,-7.453251655,112.317269375,764.3466828574369,2,0.0,0
888d854b41fffff,2,JAWA TIMUR,1,-7.4435127649999995,112.57140702000001,865.7012427079368,2,0.0,0
888d854acbfffff,2,JAWA TIMUR,2,-7.49461893,112.4763284,434.4973372270368,2,0.0,0
888d854ab7fffff,2,JAWA TIMUR,2,-7.4515514750000005,112.449471125,760.6934101421613,2,67125000.0,1
888d8548c5fffff,2,JAWA TIMUR,2,-7.43208805,112.4626567,416.76744154986085,2,2637600.0,1
888d854867fffff,2,JAWA TIMUR,1,-7.412212765,112.518765145,671.5817932022615,2,0.0,0
888d85431bfffff,2,JAWA TIMUR,1,-7.585683955,112.48691882,244.25290403370406,2,0.0,0
888d85412bfffff,2,JAWA TIMUR,1,-7.5115875,112.49049339999999,612.5931823944284,2,0.0,0
888d854125fffff,2,JAWA TIMUR,1,-7.495066695,112.49895152,530.5279135460049,2,0.0,0
888d853b35fffff,2,JAWA TIMUR,1,-7.82225156,112.01536924999999,307.42631904034386,2,132000000.0,1
888d85ad85fffff,2,JAWA TIMUR,1,-8.073724985,111.85718955,411.4878974287725,2,0.0,0
888d85ad83fffff,2,JAWA TIMUR,1,-8.08192028,111.84291845,601.4846090495996,2,0.0,0
888d85ad31fffff,2,JAWA TIMUR,1,-8.070887970000001,111.89434785,421.22867720891145,1,0.0,0
888d85acedfffff,2,JAWA TIMUR,1,-8.122582565,111.845698215,647.1410710968803,2,0.0,0
888d857a29fffff,2,JAWA TIMUR,1,-7.546871245,112.24056709999999,379.06037970289515,2,0.0,0
888d857a25fffff,2,JAWA TIMUR,1,-7.53625307,112.24027867999999,609.4138039100774,2,0.0,0
888d8579a9fffff,2,JAWA TIMUR,1,-7.449211930000001,112.19648624999999,250.65262359941838,2,0.0,0
888d8576c3fffff,2,JAWA TIMUR,1,-7.761571725,111.985090875,592.1490225797969,2,0.0,0
888d8572d5fffff,2,JAWA TIMUR,1,-7.715874095,112.12602050000001,567.2710768715613,2,0.0,0
888d857001fffff,2,JAWA TIMUR,1,-7.656302945,112.160429795,623.6723804121089,2,0.0,0
888d856905fffff,2,JAWA TIMUR,1,-7.35855566,112.14666815,763.0238365316185,2,0.0,0
888d8566d7fffff,2,JAWA TIMUR,1,-7.659071129999999,111.86943865,729.2653542531845,2,0.0,0
888d856417fffff,2,JAWA TIMUR,1,-7.5977991,111.88762445,732.0376293318988,2,0.0,0
888d85635bfffff,2,JAWA TIMUR,1,-7.58710075,112.1060568,663.486401642545,2,0.0,0
888d856169fffff,2,JAWA TIMUR,1,-7.50900961,112.12069568000001,400.88529487729727,2,0.0,0
888d85596dfffff,2,JAWA TIMUR,1,-7.47218273,112.66223210000001,575.6155441703776,2,0.0,0
888d8816e5fffff,2,JAWA TENGAH,2,-6.956532705,109.69291355,743.4909815917543,2,0.0,0
888d8816bbfffff,2,JAWA TENGAH,1,-6.961454225,109.645926205,598.9599699028005,2,0.0,0
888d8814cbfffff,2,JAWA TENGAH,1,-6.93825296,109.6519051,484.19467735470465,2,0.0,0
888d8814c5fffff,2,JAWA TENGAH,1,-6.9265690200000005,109.663834115,597.0418357434867,2,0.0,0
888d881463fffff,2,JAWA TENGAH,1,-6.9126501650000005,109.71562564999999,529.5916844222163,2,0.0,0
888d881453fffff,2,JAWA TENGAH,1,-6.9413957449999995,109.6845453,613.7836084683711,2,0.0,0
888d881437fffff,2,JAWA TENGAH,1,-6.89730615,109.6814819,641.1294573542904,2,0.0,0
888d880647fffff,2,JAWA TENGAH,1,-6.87418071,109.62872655000001,352.58380164286405,2,0.0,0
888d86b139fffff,2,JAWA TIMUR,2,-6.966114360000001,113.44733289999999,246.85343833780405,1,0.0,0
888d869141fffff,2,JAWA TIMUR,1,-7.00472499,113.85957020000001,419.9036362873852,2,0.0,0
888d85d657fffff,2,JAWA TIMUR,1,-8.1188045,112.57226700000001,560.3242648176861,2,50000.0,1
888d85d323fffff,2,JAWA TIMUR,1,-7.995495125,112.76112585999999,750.7020978360143,2,0.0,0
888d85d121fffff,2,JAWA TIMUR,1,-7.946142375,112.74805126999999,651.8689842490112,2,0.0,0
888d85c233fffff,2,JAWA TIMUR,1,-7.94646738,112.6089362,530.2462528137523,2,16220000.0,1
888d85c209fffff,2,JAWA TIMUR,1,-7.97041954,112.63318675,671.8913947572333,1,0.0,0
888d85adadfffff,2,JAWA TIMUR,1,-8.06231945,111.86788665,429.8614938252058,2,0.0,0
888d88aa19fffff,2,JAWA TENGAH,1,-7.02712283,109.553933945,771.5269898729862,2,0.0,0
888d88a9cdfffff,2,JAWA TENGAH,2,-6.927363659999999,109.5489122,872.8371614128442,2,0.0,0
888d88a965fffff,2,JAWA TENGAH,1,-6.901263175,109.6113589,620.3431867387088,2,25000.0,1
888d88a949fffff,2,JAWA TENGAH,1,-6.936760795,109.6043821,500.2498425016356,2,0.0,0
888d88a945fffff,2,JAWA TENGAH,1,-6.923678775,109.60793527499999,209.74991255268205,2,0.0,0
888d88a915fffff,2,JAWA TENGAH,1,-6.91469092,109.56768589999999,874.914417130071,2,0.0,0
888d88a8c1fffff,2,JAWA TENGAH,1,-6.973193875,109.50617159999999,491.92802234297676,2,0.0,0
888d88975bfffff,2,JAWA TENGAH,1,-7.30023049,109.90776875,629.6666777008339,2,0.0,0
888d889303fffff,2,JAWA TENGAH,1,-7.23252054,110.06044115,727.2976899489069,2,37000.0,1
888d888f3bfffff,2,JAWA TENGAH,1,-7.017831335,109.84392208,664.0714149944562,2,0.0,0
888d888c31fffff,2,JAWA TENGAH,1,-7.008750655,109.7892748,575.5280247561186,1,0.0,0
888d888881fffff,2,JAWA TENGAH,1,-6.97800945,109.89823092,627.301303847866,1,0.0,0
888d888847fffff,2,JAWA TENGAH,1,-6.989421025,109.9653921,768.3338414582797,0,0.0,0
888d888023fffff,2,JAWA TENGAH,1,-7.107136395,109.90622944,579.6557392464895,2,0.0,0
888d883369fffff,2,JAWA TENGAH,1,-6.86380987,109.5283192,884.0588201613922,2,0.0,0
888d881737fffff,2,JAWA TENGAH,1,-6.901959155,109.74070710000001,430.78179966423176,1,0.0,0
888d890ea3fffff,2,JAWA BARAT,1,-6.99545951,108.54845055,577.3510253259601,2,0.0,0
888d890e6bfffff,2,JAWA BARAT,1,-7.02014123,108.62533945,579.2579385646858,2,0.0,0
888d890cc1fffff,2,JAWA BARAT,1,-6.98186787,108.542749,830.5446115942993,2,0.0,0
888d890c85fffff,2,JAWA BARAT,1,-6.959304465,108.53337185000001,502.1796847832606,1,0.0,0
888d89082dfffff,2,JAWA BARAT,1,-6.90351235,108.75228905,376.5161146846056,2,0.0,0
888d890823fffff,2,JAWA BARAT,1,-6.903056100000001,108.7365902,198.35115250193726,2,0.0,0
888d890761fffff,2,JAWA BARAT,1,-7.1099561,108.6200017,236.16493992127482,1,0.0,0
888d88d74dfffff,2,JAWA TENGAH,1,-6.955598685,110.18629125,611.0178618731226,2,15660000.0,1
888d88d73dfffff,2,JAWA TENGAH,1,-6.925853395,110.15418485000001,688.2543742287783,2,0.0,0
888d88d563fffff,2,JAWA TENGAH,1,-6.886086175,110.15165325000001,444.16779972792295,1,0.0,0
888d88d561fffff,2,JAWA TENGAH,1,-6.883159735,110.1604933,589.2138279996614,2,1728500.0,1
888d88d4c7fffff,2,JAWA TENGAH,1,-6.943234685,110.0567581,517.3935032863812,2,0.0,0
888d88d409fffff,2,JAWA TENGAH,1,-6.9473217,110.1054096,358.40288214355303,2,0.0,0
888d88d2b3fffff,2,JAWA TENGAH,1,-6.930919375,110.1977335,354.1543706330131,2,0.0,0
888d88b4dbfffff,2,JAWA TENGAH,1,-7.280277765,109.38801810999999,737.4864260958966,2,0.0,0
888d88ab49fffff,2,JAWA TENGAH,1,-6.98747307,109.6256707,782.6856669155122,2,0.0,0
888d896031fffff,2,JAWA BARAT,1,-6.7021425400000005,108.5099864,460.1216318918971,2,0.0,0
888d896023fffff,2,JAWA BARAT,1,-6.695659705,108.52374904999999,562.4658328403459,2,0.0,0
888d896011fffff,2,JAWA BARAT,1,-6.72461276,108.50568195,561.9222320690009,2,0.0,0
888d8954b5fffff,2,JAWA TENGAH,1,-6.8606145099999996,108.8208123,561.925430782407,2,0.0,0
888d89522bfffff,2,JAWA TENGAH,1,-6.8773190500000005,109.06413,301.82862633868547,2,0.0,0
888d89460bfffff,2,JAWA BARAT,1,-6.83836486,108.80027845000001,687.5870040983677,2,0.0,0
888d8939dbfffff,2,JAWA BARAT,1,-6.986759915,108.39745289999999,161.77027255857945,2,0.0,0
888d893927fffff,2,JAWA BARAT,1,-6.936149755000001,108.4723193,804.4092919569148,2,0.0,0
888d893867fffff,2,JAWA BARAT,1,-6.99813847,108.4539373,792.6290809737966,2,0.0,0
888d89368bfffff,2,JAWA BARAT,1,-7.25578371,108.19803565000001,775.9176739909376,2,0.0,0
888d893151fffff,2,JAWA BARAT,1,-7.130280715,108.417567445,425.3130976650321,2,0.0,0
888d89308bfffff,2,JAWA BARAT,1,-7.160817515,108.32622559,627.7404224701479,2,0.0,0
888d8929d3fffff,2,JAWA BARAT,1,-6.87736594,108.29158145,907.5329986191932,2,114000.0,1
888d892995fffff,2,JAWA BARAT,1,-6.85590513,108.29036475000001,729.3069943751307,2,0.0,0
888d892801fffff,2,JAWA BARAT,1,-6.906194525,108.33023625,637.9038760216197,2,0.0,0
888d890f1bfffff,2,JAWA BARAT,1,-6.982865544999999,108.61810535,652.0806749769023,2,0.0,0
888d8976cbfffff,2,JAWA BARAT,1,-6.9354343400000005,108.45805535,663.4479546210218,2,0.0,0
888d897661fffff,2,JAWA BARAT,1,-6.910801125,108.52715004999999,471.77971840433014,1,0.0,0
888d8972edfffff,2,JAWA BARAT,1,-6.865985735,108.62710735,494.1203205971866,2,0.0,0
888d896e5dfffff,2,JAWA BARAT,1,-6.6840752000000005,108.44749685,683.9414671570215,2,0.0,0
888d896adbfffff,2,JAWA BARAT,1,-6.6451884450000005,108.526376,720.3413606494146,2,0.0,0
888d896739fffff,2,JAWA BARAT,1,-6.751946739999999,108.42255065,435.12914788787117,2,0.0,0
888d8966abfffff,2,JAWA BARAT,1,-6.794507575,108.3417465,495.8182214856224,2,0.0,0
888d8962adfffff,2,JAWA BARAT,1,-6.74454514,108.5071816,789.7871592181768,2,0.0,0
888d8962a9fffff,2,JAWA BARAT,1,-6.752854210000001,108.5003058,714.8375282341894,2,1587000.0,1
888d8961d5fffff,2,JAWA BARAT,1,-6.67862371,108.50418379999999,551.3213023859786,2,0.0,0
888d8961c7fffff,2,JAWA BARAT,1,-6.675104429999999,108.5174066,624.7591073995095,2,0.0,0
888d896157fffff,2,JAWA BARAT,1,-6.68305659,108.55134175,747.5465592395768,1,0.0,0
888d896111fffff,2,JAWA BARAT,1,-6.6737929000000005,108.5424656,554.6140702860132,1,0.0,0
888d896097fffff,2,JAWA BARAT,1,-6.71172465,108.44261015000001,411.2674352218989,2,0.0,0
888d896063fffff,2,JAWA BARAT,1,-6.711224939999999,108.53934045,659.7701732796966,2,0.0,0
888d89603bfffff,2,JAWA BARAT,1,-6.709112385,108.50508685,476.83394853270136,2,0.0,0
88650b3243fffff,2,ACEH,1,4.951946685,97.73774304,660.2055116719542,2,0.0,0
88650b323dfffff,2,ACEH,1,4.9843718599999995,97.72069329,484.80335807155143,2,0.0,0
88650b323bfffff,2,ACEH,1,4.975479050000001,97.708589195,544.725181150018,1,0.0,0
88650b321dfffff,2,ACEH,1,4.960652565,97.71769609,552.3208079364267,2,0.0,0
88650b30e7fffff,2,ACEH,1,5.044178864999999,97.658803395,869.8091070209982,2,0.0,0
88650b30b9fffff,2,ACEH,1,5.0404503,97.628718655,445.12416657694314,0,0.0,0
88650b30b7fffff,2,ACEH,1,5.05693395,97.619667145,881.6957551819148,1,0.0,0
88650b3095fffff,2,ACEH,1,5.0326811,97.621415325,809.7885301166423,1,0.0,0
88650b3083fffff,2,ACEH,1,5.0295511699999995,97.63132893,839.8556300053017,2,0.0,0
88650b305dfffff,2,ACEH,1,5.00071101,97.707952205,519.3541634949772,2,0.0,0
88650b3059fffff,2,ACEH,1,4.99348943,97.702773815,483.89580506779055,2,0.0,0
88650b3053fffff,2,ACEH,1,5.00382092,97.68891829,771.4568300299752,2,0.0,0
88650b2e55fffff,2,ACEH,1,5.191730215,97.493151075,847.8944372077065,2,0.0,0
88650b276bfffff,2,ACEH,1,5.094660725000001,97.504165145,596.5467597273176,2,0.0,0
88650b2731fffff,2,ACEH,1,5.11437374,97.468998395,945.9978840082895,2,0.0,0
88650b272bfffff,2,ACEH,1,5.11370282,97.48842856,725.5007071393177,2,0.0,0
888d89ca1bfffff,2,JAWA TENGAH,1,-7.007974765,109.14143931999999,712.6180661502002,2,0.0,0
888d89ca01fffff,2,JAWA TENGAH,1,-6.996233569999999,109.16891534999999,533.0328261843014,2,0.0,0
888d89c9e1fffff,2,JAWA TENGAH,2,-6.885871285,109.1423408,500.2567574874647,2,0.0,0
888d89c9c5fffff,2,JAWA TENGAH,1,-6.902390045,109.13916764999999,474.4953145465264,2,0.0,0
888d89c9a3fffff,2,JAWA TENGAH,1,-6.87283088,109.12234135,511.80967549134937,2,0.0,0
888d89c981fffff,2,JAWA TENGAH,1,-6.894221205,109.12102195,634.0711729191694,0,0.0,0
888d89c943fffff,2,JAWA TENGAH,1,-6.910522425,109.18522092,873.8337888971438,2,0.0,0
888d89c839fffff,2,JAWA TENGAH,1,-6.9356038600000005,109.13409395,489.32564586084834,2,141781500.0,1
888d89c82bfffff,2,JAWA TENGAH,1,-6.93049982,109.1462166,620.902158104101,2,0.0,0
888d89c801fffff,2,JAWA TENGAH,1,-6.945264440000001,109.1444119,575.7443175482024,2,0.0,0
888d89c163fffff,2,JAWA TENGAH,1,-7.035634249999999,109.147624675,373.8676877337456,2,0.0,0
888d89b81dfffff,2,JAWA BARAT,1,-7.37045853,108.587140215,606.675341426686,2,0.0,0
888d89aea5fffff,2,JAWA BARAT,1,-7.32434647,108.3189223,871.9242100454605,2,0.0,0
888d89950dfffff,2,JAWA TENGAH,1,-7.52374267,108.855280835,325.5097939931684,2,0.0,0
888d898111fffff,2,JAWA TENGAH,1,-7.38483325,108.869978,686.783568251279,2,0.0,0
888d8976e5fffff,2,JAWA BARAT,1,-6.899344205,108.47145415,479.3749913928552,2,100.0,1
888d8c1a3dfffff,2,JAWA TENGAH,1,-7.487498555,110.63374519999999,805.0952015917923,2,0.0,0
888d8c18e1fffff,2,JAWA TENGAH,2,-7.44484631,110.5818756,505.47327171960785,2,44000000.0,1
888d8c1343fffff,2,JAWA TENGAH,1,-7.614602625,110.63667265000001,500.6758967740476,2,30098000.0,1
888d8c1241fffff,2,JAWA TENGAH,1,-7.659637725,110.60775575,799.633188739796,2,4936000.0,1
888d8c122dfffff,2,JAWA TENGAH,1,-7.623676485000001,110.60867875,672.0772778904466,2,0.0,0
888d8c1209fffff,2,JAWA TENGAH,1,-7.653874265,110.5990162,753.2233169874763,2,0.0,0
888d8c0e83fffff,2,JAWA TENGAH,1,-7.43919256,110.32465642,602.6222074198485,2,0.0,0
888d8c0e03fffff,2,JAWA TENGAH,1,-7.44068505,110.381559765,634.2770630694403,2,0.0,0
888d8c0855fffff,2,JAWA TENGAH,2,-7.36210083,110.51338655,568.5545124577965,2,8120000.0,1
888d8c080dfffff,2,JAWA TENGAH,1,-7.350623725,110.52300445,774.8406237047799,1,0.0,0
888d89cf67fffff,2,JAWA TENGAH,2,-6.97551437,109.0718205,348.3803679684941,2,0.0,0
888d89cb17fffff,2,JAWA TENGAH,1,-6.9464774899999995,109.17646844,661.0909650597949,2,0.0,0
888d89cb03fffff,2,JAWA TENGAH,1,-6.9453838050000005,109.19516881499999,677.0262046067527,2,0.0,0
888d89cab5fffff,2,JAWA TENGAH,1,-6.970061685,109.100423295,426.02901798066057,2,0.0,0
888d89ca2bfffff,2,JAWA TENGAH,1,-6.9811292599999994,109.16993195500001,677.3802585187497,2,0.0,0
888d89ca25fffff,2,JAWA TENGAH,1,-6.970099755,109.18033479,393.4251187677356,2,0.0,0
888d8c4aa5fffff,2,JAWA TENGAH,2,-7.033395199999999,110.73862460000001,101.14600902642206,2,0.0,0
888d8c3b03fffff,2,JAWA TENGAH,1,-7.43581516,110.269618585,513.8737219225956,2,0.0,0
888d8c3a3bfffff,2,JAWA TENGAH,1,-7.47617226,110.2227032,491.78492092176606,1,0.0,0
888d8c398dfffff,2,JAWA TENGAH,2,-7.3853789800000005,110.2031524,658.4710231719989,2,0.0,0
888d8c394bfffff,2,JAWA TENGAH,1,-7.408453695,110.259178815,476.52793914122196,2,0.0,0
888d8c38d7fffff,2,JAWA TENGAH,1,-7.447915515,110.15239075,362.975852615421,2,0.0,0
888d8c31dbfffff,2,JAWA TENGAH,1,-7.55659029,110.13753953,566.5450612241775,2,0.0,0
888d8c3157fffff,2,JAWA TENGAH,1,-7.54723319,110.194056585,629.2236470692229,2,0.0,0
888d8c30a5fffff,2,JAWA TENGAH,1,-7.549758775,110.12717682,747.1675189222078,2,0.0,0
888d8c2b63fffff,2,JAWA TENGAH,1,-7.32596856,110.18613725,477.4616312916304,2,0.0,0
888d8c29d7fffff,2,JAWA TENGAH,1,-7.29559917,110.0828202,673.2826043499748,2,0.0,0
888d8c2991fffff,2,JAWA TENGAH,1,-7.289446835,110.06911855000001,704.5388514054537,2,0.0,0
888d8c2883fffff,2,JAWA TENGAH,1,-7.330168415,110.04928165000001,499.0319956566432,2,0.0,0
888d8c284bfffff,2,JAWA TENGAH,1,-7.354960139999999,110.12220865,559.4944445879687,2,0.0,0
888d8c232bfffff,2,JAWA TENGAH,1,-7.465183305,110.125228005,739.6405398638015,1,0.0,0
888d8c22a5fffff,2,JAWA TENGAH,1,-7.49660903,110.0457084,556.1819892864238,2,0.0,0
888d8c8117fffff,2,JAWA TENGAH,1,-7.7957013,110.64027775,709.9904219585626,2,7510500.0,1
888d8c7567fffff,2,JAWA TENGAH,1,-7.228066755,110.31702154999999,625.1079022093415,2,0.0,0
888d8c6de5fffff,2,JAWA TENGAH,1,-6.977267755,110.2090542,401.9340721885848,2,0.0,0
888d8c6b6bfffff,2,JAWA TENGAH,1,-6.999924125,110.4322518,579.1947037140698,2,0.0,0
888d8c6b67fffff,2,JAWA TENGAH,1,-6.989718975,110.43107044999999,450.49455391447265,2,0.0,0
888d8c6b65fffff,2,JAWA TENGAH,1,-6.98863026,110.43988845000001,474.6851256447412,2,5220000.0,1
888d8c6b43fffff,2,JAWA TENGAH,1,-7.0152684999999995,110.42193475,729.3381494412786,0,0.0,0
888d8c6b3dfffff,2,JAWA TENGAH,1,-6.987770745,110.40465655,548.6784761646925,2,15274000.0,2
888d8c6b35fffff,2,JAWA TENGAH,1,-6.9791086,110.4063903,455.92854340479425,2,19140000.0,1
888d8c6b33fffff,2,JAWA TENGAH,1,-6.9856612049999995,110.3902081,617.5725449517083,2,0.0,0
888d8c6b31fffff,2,JAWA TENGAH,1,-6.98368656,110.398446455,283.30212680334864,2,899000.0,1
888d8c6b2dfffff,2,JAWA TENGAH,1,-6.980006045,110.4286333,342.22991836293363,2,15800000.0,1
888d8c6b29fffff,2,JAWA TENGAH,1,-6.985704755,110.4247914,480.6621368843689,1,27840000.0,1
888d8c6b21fffff,2,JAWA TENGAH,1,-6.9771581099999995,110.42035675,410.98634842041054,1,0.0,0
888d8c6b03fffff,2,JAWA TENGAH,1,-7.000799485,110.4058804,675.3592579333153,2,8700000.0,1
888d8c6949fffff,2,JAWA TENGAH,1,-6.97089943,110.41111205,372.2477786511169,2,132100000.0,2
888d8ca44dfffff,2,DAERAH ISTIMEWA YOGYAKARTA,1,-7.886331595,110.10054088499999,377.8214511429681,2,0.0,0
888d8ca40bfffff,2,DAERAH ISTIMEWA YOGYAKARTA,1,-7.880218055,110.07339999999999,416.7069966148742,0,0.0,0
888d8c9a99fffff,2,DAERAH ISTIMEWA YOGYAKARTA,1,-7.85973058,110.724953975,571.4845654709493,2,0.0,0
888d8c99b7fffff,2,JAWA TENGAH,1,-7.72696619,110.73771250499999,438.2638993190998,2,0.0,0
888d8c8f25fffff,2,JAWA TENGAH,1,-7.715145175,110.595586435,503.8199409144515,2,0.0,0
888d8c8e2dfffff,2,JAWA TENGAH,1,-7.770771125,110.56352734000001,257.57973248468966,2,0.0,0
888d8c8d17fffff,2,JAWA TENGAH,1,-7.69338026,110.536200435,579.2403484824764,2,0.0,0
888d8c8c09fffff,2,JAWA TENGAH,1,-7.747254285,110.53028305000001,541.0737270414993,2,0.0,0
888d8c8a61fffff,2,JAWA TENGAH,1,-7.74251095,110.71975004999999,481.4859386489156,2,0.0,0
888d8c8a59fffff,2,JAWA TENGAH,1,-7.77563886,110.6946759,783.7590232654909,2,0.0,0
888d8c8a0bfffff,2,JAWA TENGAH,1,-7.75648416,110.694699015,262.87470089668034,2,0.0,0
888d8c89a5fffff,2,JAWA TENGAH,1,-7.62055391,110.66360055,693.6463867826249,2,0.0,0
888d8c889dfffff,2,JAWA TENGAH,1,-7.702434075,110.60365809999999,531.9264822775601,2,0.0,0
888d8c8867fffff,2,JAWA TENGAH,1,-7.6844815099999995,110.69236923,524.6257364580116,2,0.0,0
888d8c8805fffff,2,JAWA TENGAH,1,-7.691036715,110.679243465,857.4154942684473,2,0.0,0
888d8c851bfffff,2,DAERAH ISTIMEWA YOGYAKARTA,1,-7.852199284999999,110.48784272500001,737.7047572485329,2,0.0,0
888d8cc283fffff,2,JAWA TENGAH,1,-7.558554409999999,110.8266552,527.8833363462704,0,0.0,0
888d8cbae5fffff,2,DAERAH ISTIMEWA YOGYAKARTA,1,-7.820184510000001,110.36828890000001,710.9486213571494,2,0.0,0
888d8cbaa5fffff,2,DAERAH ISTIMEWA YOGYAKARTA,1,-7.80361089,110.3537712,564.9192413931139,2,0.0,0
888d8cba07fffff,2,DAERAH ISTIMEWA YOGYAKARTA,2,-7.82792242,110.39532919999999,451.634191664477,1,0.0,0
888d8cb85bfffff,2,DAERAH ISTIMEWA YOGYAKARTA,1,-7.8102612350000005,110.36649464999999,288.9934966549592,2,0.0,0
888d8cb857fffff,2,DAERAH ISTIMEWA YOGYAKARTA,1,-7.796290255000001,110.3667435,508.1659789647663,0,0.0,0
888d8cb855fffff,2,DAERAH ISTIMEWA YOGYAKARTA,1,-7.80008224,110.3757186,519.8003980312295,2,6000000.0,1
888d8cb83bfffff,2,DAERAH ISTIMEWA YOGYAKARTA,1,-7.77664018,110.3560455,721.7832260196028,1,0.0,0
888d8cb839fffff,2,DAERAH ISTIMEWA YOGYAKARTA,1,-7.776528665,110.36561209999999,647.4232612457009,1,0.0,0
888d8cb811fffff,2,DAERAH ISTIMEWA YOGYAKARTA,1,-7.79015324,110.3557136,670.8053096560084,1,0.0,0
888d8cb80dfffff,2,DAERAH ISTIMEWA YOGYAKARTA,1,-7.7856626900000006,110.38551755,604.9263813692451,1,0.0,0
888d8cb80bfffff,2,DAERAH ISTIMEWA YOGYAKARTA,1,-7.792996885,110.3733997,445.2225526593186,1,112500.0,1
888d8cb803fffff,2,DAERAH ISTIMEWA YOGYAKARTA,1,-7.7864495,110.36738734,371.4798339310964,1,0.0,0
888d8ca907fffff,2,JAWA TENGAH,1,-7.62903401,110.304509305,579.8496061751631,1,0.0,0
