cooperative_id,cooperative,province,district,subdistrict,latitude,longitude,in_cemetery,cemetery_name,cemetery_osm_id,cemetery_depth_m,dist_cemetery_m,in_farmland,farmland_name,farmland_osm_id,farmland_depth_m,dist_farmland_m,in_marketplace,marketplace_name,marketplace_osm_id,marketplace_depth_m,dist_marketplace_m,dist_village_m,dist_worship_m,farmland_polygon_km2,farmland_polygon_villages,farmland_polygon_coarse,dist_village_core_m,outside_village_core,land_status,land_surveyor,own_cell_pop,pop_within_1_4km,km_non_track,km_any_road,roadside,imagery_url,near_people,deep_in_field,landcover_code,landcover,confirmed_agricultural
79750,KOPERASI DESA MERAH PUTIH REMPEK,NUSA TENGGARA BARAT,KAB. LOMBOK UTARA,Gangga,-8.31321624,116.2330853,False,,-1,,7675.2,True,,302529215,129.0,0.0,False,,-1,,4918.5,345.5,606.1,0.623,0,False,345.5,False,Terverifikasi,Agrinas,334.0,6593.0,0.132,0.132,True,"https://www.google.com/maps/@-8.31321624,116.2330853,250m/data=!3m1!1e3",True,True,40,Cropland,True
58988,KOPERASI DESA MERAH PUTIH KOTO BARU TANAH KAMPUNG,JAMBI,KOTA SUNGAI PENUH,Tanah Kampung,-2.07883923,101.4320727,False,,-1,,4116.8,True,,1240678341,129.0,0.0,False,,-1,,3854.6,332.7,587.4,3.308,0,False,332.7,False,Terverifikasi,BUSINESS ASSISTANCE,2383.0,31124.0,0.132,0.132,True,"https://www.google.com/maps/@-2.07883923,101.4320727,250m/data=!3m1!1e3",True,True,40,Cropland,True
11226,KOPERASI DESA MERAH PUTIH BESUKI KECAMATAN SAMBIT,JAWA TIMUR,KAB. PONOROGO,Sambit,-7.9618571,111.5335585,False,,-1,,805.0,True,,1110432354,128.7,0.0,False,,-1,,4822.6,1156.0,546.5,0.854,0,False,546.5,False,Dipertimbangkan,KOPERASI,655.0,26452.0,0.132,0.132,True,"https://www.google.com/maps/@-7.9618571,111.5335585,250m/data=!3m1!1e3",True,True,40,Cropland,True
12704,KOPERASI DESA MERAH PUTIH BORO KECAMATAN SELOREJO KABUPATEN BLITAR,JAWA TIMUR,KAB. BLITAR,Selorejo,-8.11107,112.444652,False,,-1,,2147.2,True,,509664590,128.6,0.0,False,,-1,,6354.6,1943.7,1053.0,0.497,0,False,1053.0,True,Terverifikasi,Agrinas,505.0,21401.0,0.0,0.0,True,"https://www.google.com/maps/@-8.11107,112.444652,250m/data=!3m1!1e3",True,True,10,Tree cover,False
55998,KOPERASI DESA MERAH PUTIH NGRAJI PURWODADI GROBOGAN,JAWA TENGAH,KAB. GROBOGAN,Purwodadi,-7.11580098,110.9332394,False,,-1,,8338.0,True,,700343128,128.5,0.0,False,,-1,,4303.7,590.8,2911.5,1.045,0,False,590.8,False,Terverifikasi,Agrinas,778.0,41397.0,0.264,0.132,True,"https://www.google.com/maps/@-7.11580098,110.9332394,250m/data=!3m1!1e3",True,True,40,Cropland,True
52845,KOPERASI DESA MERAH PUTIH JENARKIDUL,JAWA TENGAH,KAB. PURWOREJO,Purwodadi,-7.8091666,109.9805666,False,,-1,,1687.6,True,,925086680,127.0,0.0,False,,-1,,1759.6,1024.5,1017.8,1.951,0,False,1017.8,True,Tidak Ada Lahan,,1.0,17603.0,0.528,0.132,True,"https://www.google.com/maps/@-7.8091666,109.9805666,250m/data=!3m1!1e3",True,True,40,Cropland,True
1062,KOPERASI DESA MERAH PUTIH BANDUNGSEKARAN,JAWA TIMUR,KAB. GRESIK,Balongpanggang,-7.28938312,112.4103718,False,,-1,,18372.8,True,,1476336544,126.5,0.0,False,,-1,,4135.2,197.8,9571.5,2.657,1,False,197.8,False,Terverifikasi,KOPERASI,479.0,25650.0,0.132,0.132,True,"https://www.google.com/maps/@-7.28938312,112.4103718,250m/data=!3m1!1e3",True,True,40,Cropland,True
38070,KOPERASI KELURAHAN MERAH PUTIH BORONGLOE,SULAWESI SELATAN,KAB. GOWA,Bontomarannu,-5.23422961,119.4942278,False,,-1,,933.9,True,,1507152218,126.4,0.0,False,,-1,,1537.5,88.5,310.7,1.404,1,False,88.5,False,Tidak Ada Lahan,,1315.0,45880.0,0.0,0.0,True,"https://www.google.com/maps/@-5.23422961,119.4942278,250m/data=!3m1!1e3",True,True,40,Cropland,True
60396,KOPERASI DESA MERAH PUTIH TANJUNG KECAMATAN JUWIRING,JAWA TENGAH,KAB. KLATEN,Juwiring,-7.65910439,110.7522603,False,,-1,,812.6,True,,18751766,126.2,0.0,False,,-1,,729.1,711.8,712.8,0.208,0,False,711.8,False,Terverifikasi,Agrinas,675.0,31981.0,0.0,0.0,True,"https://www.google.com/maps/@-7.65910439,110.7522603,250m/data=!3m1!1e3",True,True,40,Cropland,True
70082,KOPERASI DESA MERAH PUTIH NGRINGINREJO KECAMATAN KALITIDU KABUPATEN BOJONEGORO,JAWA TIMUR,KAB. BOJONEGORO,Kalitidu,-7.13408612,111.8235342,False,,-1,,760.5,True,,1109637080,126.2,0.0,False,,-1,,6322.6,434.8,1055.6,0.229,0,False,434.8,False,Terverifikasi,Agrinas,702.0,20846.0,0.132,0.132,True,"https://www.google.com/maps/@-7.13408612,111.8235342,250m/data=!3m1!1e3",True,True,40,Cropland,True
34005,KOPERASI DESA MERAH PUTIH SANGGRA AGUNG,JAWA TIMUR,KAB. BANGKALAN,Socah,-7.10609677,112.7698427,False,,-1,,8159.6,True,,241117544,126.1,0.0,False,,-1,,11747.8,865.4,4939.7,17.265,0,False,865.4,True,Terverifikasi,Agrinas,372.0,18745.0,0.264,0.264,False,"https://www.google.com/maps/@-7.10609677,112.7698427,250m/data=!3m1!1e3",True,True,40,Cropland,True
62620,KOPERASI DESA MERAH PUTIH CANDIRENGGO KECAMATAN AYAH,JAWA TENGAH,KAB. KEBUMEN,Ayah,-7.68826577,109.3986317,False,,-1,,1269.1,True,,1413599073,126.0,0.0,False,,-1,,3104.5,681.9,452.3,0.58,0,False,452.3,False,Terverifikasi,Agrinas,1052.0,25288.0,0.264,0.264,False,"https://www.google.com/maps/@-7.68826577,109.3986317,250m/data=!3m1!1e3",True,True,40,Cropland,True
38584,KOPERASI DESA MERAH PUTIH SEMPU KECAMATAN NGANCAR,JAWA TIMUR,KAB. KEDIRI,Ngancar,-7.94809254,112.2273282,False,,-1,,2583.3,True,,17056446,125.6,0.0,False,,-1,,7577.4,1353.4,3986.5,1.896,0,False,1353.4,True,Terverifikasi,Agrinas,78.0,13821.0,0.264,0.0,True,"https://www.google.com/maps/@-7.94809254,112.2273282,250m/data=!3m1!1e3",True,True,40,Cropland,True
6026,KOPERASI DESA MERAH PUTIH NAGRAK KECAMATAN SUKARAJA,JAWA BARAT,KAB. BOGOR,Sukaraja,-6.6073509,106.8440297,False,,-1,,1093.8,True,,158407164,125.6,0.0,False,,-1,,2669.4,0.0,1683.2,1.492,0,False,0.0,False,,,1174.0,135726.0,0.264,0.264,False,"https://www.google.com/maps/@-6.6073509,106.8440297,250m/data=!3m1!1e3",True,True,40,Cropland,True
71012,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG MESJID GEULEUDIENG,ACEH,KAB. PIDIE,Padang Tiji,5.34966029,95.85611998,False,,-1,,11745.4,True,,6369570,125.4,0.0,False,,-1,,15054.0,670.7,716.8,4.14,0,False,670.7,False,Tidak Ada Lahan,,158.0,15088.0,0.396,0.396,False,"https://www.google.com/maps/@5.34966029,95.85611998,250m/data=!3m1!1e3",True,True,40,Cropland,True
73460,KOPERASI DESA MERAH PUTIH SYARIAH BEBUAK,NUSA TENGGARA BARAT,KAB. LOMBOK TENGAH,Kopang,-8.61197684,116.3622873,False,,-1,,323.6,True,lahan pertanian (sawah),188164732,125.4,0.0,False,,-1,,2566.4,766.0,454.8,0.342,0,False,454.8,False,Tidak Ada Lahan,,352.0,31108.0,0.396,0.396,False,"https://www.google.com/maps/@-8.61197684,116.3622873,250m/data=!3m1!1e3",True,True,40,Cropland,True
77825,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG TANJONG BAROH KECAMATAN SAMUDERA,ACEH,KAB. ACEH UTARA,Samudera,5.1032382,97.22716852,False,,-1,,4229.4,True,,5247593,125.4,0.0,False,,-1,,3781.3,241.2,1105.2,31.447,1,False,241.2,False,,,1276.0,38265.0,0.132,0.132,True,"https://www.google.com/maps/@5.1032382,97.22716852,250m/data=!3m1!1e3",True,True,40,Cropland,True
72680,KOPERASI KELURAHAN MERAH PUTIH KRAJAN MEJAYAN,JAWA TIMUR,KAB. MADIUN,Mejayan,-7.5455427,111.6505347,False,,-1,,432.8,True,,1058579446,124.6,0.0,False,,-1,,1102.0,526.3,359.5,0.236,0,False,359.5,False,Terverifikasi,Agrinas,1892.0,35214.0,0.264,0.264,False,"https://www.google.com/maps/@-7.5455427,111.6505347,250m/data=!3m1!1e3",True,True,40,Cropland,True
78648,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG ULEE GAMPONG KECAMATAN MUTIARA TIMUR,ACEH,KAB. PIDIE,Mutiara Timur,5.25269091,95.97360994,False,,-1,,14847.4,True,,1481716974,124.5,0.0,False,,-1,,10467.5,639.9,1197.1,0.181,0,False,639.9,False,,,613.0,25708.0,0.132,0.132,True,"https://www.google.com/maps/@5.25269091,95.97360994,250m/data=!3m1!1e3",True,True,40,Cropland,True
71943,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG SEULEUNGGIENG BEURABO,ACEH,KAB. PIDIE,Padang Tiji,5.39782187,95.87821388,False,,-1,,8668.8,True,,6369568,124.3,0.0,False,,-1,,13857.3,364.8,1805.7,0.995,0,False,364.8,False,Tidak Ada Lahan,,46.0,12458.0,0.264,0.132,True,"https://www.google.com/maps/@5.39782187,95.87821388,250m/data=!3m1!1e3",True,True,40,Cropland,True
81779,KOPERASI DESA MERAH PUTIH SYARIAH PAYAROH KECAMATAN DARUL IMARAH,ACEH,KAB. ACEH BESAR,Darul Imarah,5.50870705,95.32536611,False,,-1,,3033.2,True,,6231599,123.6,0.0,False,,-1,,2459.7,270.5,598.3,4.425,0,False,270.5,False,Sedang Diverifikasi,KOPERASI,1805.0,60762.0,0.0,0.0,True,"https://www.google.com/maps/@5.50870705,95.32536611,250m/data=!3m1!1e3",True,True,50,Built-up,False
49601,KOPERASI DESA MERAH PUTIH KREO KECAMATAN KEJAJAR KABUPATEN WONOSOBO,JAWA TENGAH,KAB. WONOSOBO,Kejajar,-7.24441022,109.9331311,False,,-1,,3182.3,True,,19146207,123.4,0.0,False,,-1,,5780.7,1528.0,3961.0,3.682,0,False,1528.0,True,Terverifikasi,Agrinas,53.0,16724.0,1.188,1.188,False,"https://www.google.com/maps/@-7.24441022,109.9331311,250m/data=!3m1!1e3",True,True,10,Tree cover,False
20724,KOPERASI DESA MERAH PUTIH SYARIAH BLANG DALAM TUNONG KECAMATAN NISAM,ACEH,KAB. ACEH UTARA,Nisam,5.15641675,97.03803952,False,,-1,,7006.6,True,,4425648,122.8,0.0,False,,-1,,12756.8,495.9,2151.1,6.798,0,False,495.9,False,Sedang Diverifikasi,KOPERASI,121.0,8911.0,0.264,0.264,False,"https://www.google.com/maps/@5.15641675,97.03803952,250m/data=!3m1!1e3",True,True,40,Cropland,True
9301,KOPERASI DESA MERAH PUTIH LAHUMOKO,SULAWESI TENGGARA,KAB. BUTON UTARA,Kambowa,-4.97776726,122.9146359,False,,-1,,22753.3,True,Lahan Persawahan,188006530,122.5,0.0,False,,-1,,3366.3,1609.3,3329.6,3.786,0,False,1609.3,True,Terverifikasi,KOPERASI,31.0,1347.0,0.264,0.264,False,"https://www.google.com/maps/@-4.97776726,122.9146359,250m/data=!3m1!1e3",True,True,30,Grassland,False
84489,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BLANG DALAM KECAMATAN PAYA BAKONG,ACEH,KAB. ACEH UTARA,Paya Bakong,5.00076574,97.23612139,False,,-1,,996.2,True,,351852354,122.4,0.0,False,,-1,,1028.0,209.1,810.7,5.68,1,False,209.1,False,,,707.0,16266.0,0.132,0.132,True,"https://www.google.com/maps/@5.00076574,97.23612139,250m/data=!3m1!1e3",True,True,40,Cropland,True
48631,KOPERASI DESA MERAH PUTIH LAMPULUNG KECAMATAN PAMMANA,SULAWESI SELATAN,KAB. WAJO,Pammana,-4.16532634,120.0653046,False,,-1,,3407.5,True,,222869110,122.2,0.0,False,,-1,,4755.3,576.1,2665.3,2.051,1,False,576.1,False,Tidak Ada Lahan,,344.0,10677.0,0.528,0.528,False,"https://www.google.com/maps/@-4.16532634,120.0653046,250m/data=!3m1!1e3",True,True,40,Cropland,True
69636,KOPERASI DESA MERAH PUTIH PEJENG KAWAN,BALI,KAB. GIANYAR,Tampaksiring,-8.50903265,115.2839079,False,,-1,,1560.4,True,,9766761,121.8,0.0,False,,-1,,986.9,138.1,999.3,0.402,1,False,138.1,False,,,923.0,35562.0,0.132,0.132,True,"https://www.google.com/maps/@-8.50903265,115.2839079,250m/data=!3m1!1e3",True,True,40,Cropland,True
69002,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG PUCOK ALUE,ACEH,KAB. ACEH UTARA,Baktiya,5.12568848,97.4096887,False,,-1,,14184.4,True,,426026407,121.7,0.0,False,,-1,,3978.6,461.0,736.0,3.849,1,False,461.0,False,Sedang Diverifikasi,KOPERASI,301.0,22098.0,0.396,0.0,True,"https://www.google.com/maps/@5.12568848,97.4096887,250m/data=!3m1!1e3",True,True,40,Cropland,True
77824,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG MEUNASAH KUMBANG KECAMATAN KUTAMAKMUR,ACEH,KAB. ACEH UTARA,Kuta Makmur,5.12497149,97.0735121,False,,-1,,5208.7,True,,4726610,121.7,0.0,False,,-1,,10230.2,314.2,1493.0,5.126,0,False,314.2,False,Tidak Ada Lahan,,218.0,11522.0,0.132,0.132,True,"https://www.google.com/maps/@5.12497149,97.0735121,250m/data=!3m1!1e3",True,True,40,Cropland,True
39989,KOPERASI DESA MERAH PUTIH MUNDUMESIGIT KECAMATAN MUNDU,JAWA BARAT,KAB. CIREBON,Mundu,-6.76886771,108.5862454,False,,-1,,733.3,True,,20031464,121.5,0.0,False,,-1,,3606.2,904.7,638.8,0.24,0,False,638.8,False,Terverifikasi,Agrinas,1119.0,75300.0,0.264,0.132,True,"https://www.google.com/maps/@-6.76886771,108.5862454,250m/data=!3m1!1e3",True,True,40,Cropland,True
65064,KOPERASI DESA MERAH PUTIH PESAWAHAN KECAMATAN RAWALO KABUPATEN BANYUMAS,JAWA TENGAH,KAB. BANYUMAS,Rawalo,-7.5236408,109.1635966,False,,-1,,2277.7,True,,680919545,121.1,0.0,False,,-1,,12739.5,507.1,2248.9,1.099,0,False,507.1,False,Sedang Diverifikasi,KOPERASI,0.0,27429.0,0.264,0.264,False,"https://www.google.com/maps/@-7.5236408,109.1635966,250m/data=!3m1!1e3",True,True,40,Cropland,True
68635,KOPERASI DESA MERAH PUTIH KELUSA,BALI,KAB. GIANYAR,Payangan,-8.44067414,115.267043,False,,-1,,1025.2,True,,1353393460,120.9,0.0,False,,-1,,1692.0,1474.4,420.8,0.573,0,False,420.8,False,,,128.0,16182.0,0.132,0.132,True,"https://www.google.com/maps/@-8.44067414,115.267043,250m/data=!3m1!1e3",True,True,10,Tree cover,False
61742,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG SUKON MESJID,ACEH,KAB. PIDIE,Glumpang Tiga,5.25381606,96.03504819,False,,-1,,17005.9,True,,1118006698,120.8,0.0,False,,-1,,11209.3,608.3,2049.1,2.56,0,False,608.3,False,Sedang Diverifikasi,KOPERASI,467.0,27126.0,0.264,0.0,True,"https://www.google.com/maps/@5.25381606,96.03504819,250m/data=!3m1!1e3",True,True,40,Cropland,True
74810,KOPERASI DESA MERAH PUTIH SEBAYI,JAWA TIMUR,KAB. MADIUN,Gemarang,-7.59638083,111.7424417,False,,-1,,7868.0,True,,1225858123,120.5,0.0,False,,-1,,5371.1,357.9,1819.8,1.214,0,False,357.9,False,Terverifikasi,Agrinas,728.0,6065.0,0.132,0.132,True,"https://www.google.com/maps/@-7.59638083,111.7424417,250m/data=!3m1!1e3",True,True,40,Cropland,True
72266,KOPERASI DESA MERAH PUTIH BENUA KECAMATAN AMONGGEDO,SULAWESI TENGGARA,KAB. KONAWE,Amonggedo,-3.91642602,122.2156476,False,,-1,,19095.9,True,,699148320,120.4,0.0,False,,-1,,3150.3,876.0,3600.1,0.611,0,False,876.0,True,Tidak Ada Lahan,,2.0,4308.0,1.188,0.396,False,"https://www.google.com/maps/@-3.91642602,122.2156476,250m/data=!3m1!1e3",True,True,30,Grassland,False
28606,KOPERASI DESA MERAH PUTIH TAMBAK SIRANG LAUT,KALIMANTAN SELATAN,KAB. BANJAR,Gambut,-3.43058348,114.6129322,False,,-1,,6996.7,True,,821904873,119.8,0.0,False,,-1,,2119.8,295.2,2173.0,1.634,0,False,295.2,False,,,498.0,11292.0,0.264,0.264,False,"https://www.google.com/maps/@-3.43058348,114.6129322,250m/data=!3m1!1e3",True,True,40,Cropland,True
62318,KOPERASI DESA MERAH PUTIH SERANGAN KECAMATAN BONANG KABUPATEN DEMAK,JAWA TENGAH,KAB. DEMAK,Bonang,-6.82428272,110.5932345,False,,-1,,7832.8,True,,1216593939,119.6,0.0,False,,-1,,9104.8,562.0,3327.6,2.472,0,False,562.0,False,Terverifikasi,Agrinas,712.0,9487.0,0.132,0.132,True,"https://www.google.com/maps/@-6.82428272,110.5932345,250m/data=!3m1!1e3",True,True,40,Cropland,True
52168,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG TEUNGOH BAROH KECAMATAN PEUKAN BARO,ACEH,KAB. PIDIE,Peukan Baro,5.34800151,95.96356714,False,,-1,,4259.5,True,,428312198,119.6,0.0,False,,-1,,3149.4,221.7,250.2,4.073,1,False,221.7,False,Sedang Diverifikasi,KOPERASI,1303.0,32961.0,0.132,0.132,True,"https://www.google.com/maps/@5.34800151,95.96356714,250m/data=!3m1!1e3",True,True,40,Cropland,True
44781,KOPERASI DESA MERAH PUTIH SEBAKUNG JAYA,KALIMANTAN TIMUR,KAB. PENAJAM PASER UTARA,Babulu,-1.53999133,116.4670601,False,,-1,,6106.8,True,,784687708,119.5,0.0,False,,-1,,4947.8,590.2,1343.1,0.263,0,False,590.2,False,Terverifikasi,Agrinas,850.0,6146.0,0.132,0.132,True,"https://www.google.com/maps/@-1.53999133,116.4670601,250m/data=!3m1!1e3",True,True,40,Cropland,True
82652,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG TUTONG KECAMATAN MATANGKULI,ACEH,KAB. ACEH UTARA,Matangkuli,5.02149938,97.26455472,False,,-1,,4805.2,True,,351852358,118.7,0.0,False,,-1,,4917.3,485.4,872.7,0.422,0,False,485.4,False,Tidak Ada Lahan,,95.0,13526.0,0.0,0.0,True,"https://www.google.com/maps/@5.02149938,97.26455472,250m/data=!3m1!1e3",True,True,40,Cropland,True
80058,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG TEUNGOH KECAMATAN GRONG GRONG,ACEH,KAB. PIDIE,Grong-grong,5.36888329,95.90362405,False,,-1,,6072.7,True,,428312200,118.6,0.0,False,,-1,,10115.5,356.2,1358.5,3.314,0,False,356.2,False,Dipertimbangkan,Agrinas,1353.0,24593.0,0.0,0.0,True,"https://www.google.com/maps/@5.36888329,95.90362405,250m/data=!3m1!1e3",True,True,40,Cropland,True
81656,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG TEUNGOH KECAMATAN GRONG GRONG KABUATEN PIDIE,ACEH,KAB. PIDIE,Grong-grong,5.36888329,95.90362405,False,,-1,,6072.7,True,,428312200,118.6,0.0,False,,-1,,10115.5,356.2,1358.5,3.314,0,False,356.2,False,,,1353.0,24593.0,0.0,0.0,True,"https://www.google.com/maps/@5.36888329,95.90362405,250m/data=!3m1!1e3",True,True,40,Cropland,True
84541,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG TEUNGOH KECAMATAN GRONG GRONG KABUPATEN PIDIE,ACEH,KAB. PIDIE,Grong-grong,5.36888329,95.90362405,False,,-1,,6072.7,True,,428312200,118.6,0.0,False,,-1,,10115.5,356.2,1358.5,3.314,0,False,356.2,False,,,1353.0,24593.0,0.0,0.0,True,"https://www.google.com/maps/@5.36888329,95.90362405,250m/data=!3m1!1e3",True,True,40,Cropland,True
78487,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BLANG LILEUE,ACEH,KAB. PIDIE,Mutiara,5.28942384,95.96792461,False,,-1,,10738.5,True,,6369574,118.3,0.0,False,,-1,,6753.8,391.0,739.3,7.524,1,False,391.0,False,,,787.0,30773.0,0.264,0.264,False,"https://www.google.com/maps/@5.28942384,95.96792461,250m/data=!3m1!1e3",True,True,40,Cropland,True
51836,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG COT BEUT,ACEH,KAB. ACEH BESAR,Kuta Baro,5.53217307,95.42815338,False,,-1,,7087.0,True,,344143436,118.1,0.0,False,,-1,,8139.2,1575.8,2134.6,3.08,0,False,1575.8,True,Terverifikasi,Agrinas,109.0,17520.0,0.528,0.132,True,"https://www.google.com/maps/@5.53217307,95.42815338,250m/data=!3m1!1e3",True,True,40,Cropland,True
49283,KOPERASI DESA MERAH PUTIH SEMAWUNG,JAWA TENGAH,KAB. PURWOREJO,Purworejo,-7.75640813,110.0198864,False,,-1,,1290.0,True,,1005119483,117.7,0.0,False,,-1,,5028.4,584.1,535.0,0.485,0,False,535.0,False,Terverifikasi,Agrinas,611.0,22438.0,0.396,0.396,False,"https://www.google.com/maps/@-7.75640813,110.0198864,250m/data=!3m1!1e3",True,True,40,Cropland,True
60635,KOPERASI DESA MERAH PUTIH BANYUURIP KECAMATAN BANYUURIP,JAWA TENGAH,KAB. PURWOREJO,Banyuurip,-7.75924316,109.979022,False,,-1,,3135.0,True,,1005296865,117.7,0.0,False,,-1,,5778.1,225.0,283.7,0.984,0,False,225.0,False,Terverifikasi,Agrinas,87.0,20247.0,0.132,0.132,True,"https://www.google.com/maps/@-7.75924316,109.979022,250m/data=!3m1!1e3",True,True,40,Cropland,True
5658,KOPERASI DESA MERAH PUTIH PANGADEGAN,BANTEN,KAB. TANGERANG,Pasar Kemis,-6.13958626,106.5539858,False,,-1,,977.1,True,,1443132494,117.7,0.0,False,,-1,,2572.0,216.2,1228.3,2.598,1,False,216.2,False,Tidak Ada Lahan,,3560.0,170403.0,0.264,0.132,True,"https://www.google.com/maps/@-6.13958626,106.5539858,250m/data=!3m1!1e3",True,True,40,Cropland,True
20695,KOPERASI KELURAHAN MERAH PUTIH BANTEN KECAMATAN KASEMEN KOTA SERANG,BANTEN,KOTA SERANG,Kasemen,-6.03161373,106.1657255,False,,-1,,1236.1,True,,530111268,117.7,0.0,False,,-1,,1500.5,0.0,460.6,0.926,0,False,0.0,False,Terverifikasi,Agrinas,78.0,27731.0,0.264,0.264,False,"https://www.google.com/maps/@-6.03161373,106.1657255,250m/data=!3m1!1e3",True,True,95,Mangrove,False
74689,KOPERASI DESA MERAH PUTIH RINGINHARJO GUBUG GROBOGAN,JAWA TENGAH,KAB. GROBOGAN,Gubug,-6.99101222,110.6700273,False,,-1,,7398.7,True,,1470908868,117.5,0.0,False,,-1,,1629.7,611.9,480.8,1.086,0,False,480.8,False,Terverifikasi,Agrinas,0.0,28670.0,0.264,0.264,False,"https://www.google.com/maps/@-6.99101222,110.6700273,250m/data=!3m1!1e3",True,True,40,Cropland,True
21086,KOPERASI DESA MERAH PUTIH NGARESREJO,JAWA TIMUR,KAB. SIDOARJO,Sukodono,-7.39019657,112.6396303,False,,-1,,2027.7,True,,654812657,117.4,0.0,False,,-1,,3163.8,101.0,1650.1,2.559,1,False,101.0,False,Terverifikasi,BUSINESS ASSISTANCE,2163.0,117526.0,0.132,0.132,True,"https://www.google.com/maps/@-7.39019657,112.6396303,250m/data=!3m1!1e3",True,True,40,Cropland,True
87921,KOPERASI DESA MERAH PUTIH PELANG KIDUL KECAMATAN KEDUNGGALAR,JAWA TIMUR,KAB. NGAWI,Kedunggalar,-7.44756153,111.31818517,False,,-1,,3320.6,True,,684608741,117.3,0.0,False,,-1,,2810.6,501.7,3446.9,6.36,0,False,501.7,False,Terverifikasi,KEMENTERIAN KESEHATAN,446.0,18961.0,0.132,0.132,True,"https://www.google.com/maps/@-7.44756153,111.31818517,250m/data=!3m1!1e3",True,True,40,Cropland,True
16677,KOPERASI DESA MERAH PUTIH BETON KECAMATAN SIMAN,JAWA TIMUR,KAB. PONOROGO,Siman,-7.88232884,111.4904125,False,,-1,,2722.9,True,,1109917158,116.5,0.0,False,,-1,,2963.8,511.8,1889.4,2.139,0,False,511.8,False,Sedang Diverifikasi,KOPERASI,1094.0,36375.0,0.0,0.0,True,"https://www.google.com/maps/@-7.88232884,111.4904125,250m/data=!3m1!1e3",True,True,40,Cropland,True
16980,KOPERASI DESA MERAH PUTIH SIMAN KECAMATAN SIMAN,JAWA TIMUR,KAB. PONOROGO,Siman,-7.88232884,111.4904125,False,,-1,,2722.9,True,,1109917158,116.5,0.0,False,,-1,,2963.8,511.8,1889.4,2.139,0,False,511.8,False,Terverifikasi,KOPERASI,1094.0,36375.0,0.0,0.0,True,"https://www.google.com/maps/@-7.88232884,111.4904125,250m/data=!3m1!1e3",True,True,40,Cropland,True
64347,KOPERASI KELURAHAN MERAH PUTIH BONTORAMBA KECAMATAN BONTONOMPO SELATAN,SULAWESI SELATAN,KAB. GOWA,Bontonompo Selatan,-5.40170893,119.3911372,False,,-1,,1229.7,True,,1507152311,116.5,0.0,False,,-1,,608.2,215.4,637.2,0.391,1,False,215.4,False,Terverifikasi,Agrinas,1094.0,27763.0,0.132,0.132,True,"https://www.google.com/maps/@-5.40170893,119.3911372,250m/data=!3m1!1e3",True,True,40,Cropland,True
85966,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG LHOK KUYUN KECAMATAN SAWANG,ACEH,KAB. ACEH UTARA,Sawang,5.18794647,96.91879151,False,,-1,,6900.8,True,,395351749,115.5,0.0,False,,-1,,14533.7,185.0,3322.9,0.412,0,False,185.0,False,,,117.0,5777.0,0.132,0.132,True,"https://www.google.com/maps/@5.18794647,96.91879151,250m/data=!3m1!1e3",True,True,40,Cropland,True
40276,KOPERASI DESA MERAH PUTIH PASIREURIH KECAMATAN TAMANSARI,JAWA BARAT,KAB. BOGOR,Tamansari,-6.6351495,106.7627065,False,,-1,,834.3,True,,166646592,115.0,0.0,False,,-1,,3592.2,0.0,441.9,0.51,1,False,0.0,False,Terverifikasi,KOPERASI,2239.0,161330.0,0.132,0.132,True,"https://www.google.com/maps/@-6.6351495,106.7627065,250m/data=!3m1!1e3",True,True,10,Tree cover,False
75539,KOPERASI DESA MERAH PUTIH PEJENG KANGIN,BALI,KAB. GIANYAR,Tampaksiring,-8.48662349,115.3011109,False,,-1,,3461.7,True,,9803661,114.4,0.0,False,,-1,,3045.5,342.2,1540.5,0.306,1,False,342.2,False,,,359.0,18787.0,0.264,0.264,False,"https://www.google.com/maps/@-8.48662349,115.3011109,250m/data=!3m1!1e3",True,True,40,Cropland,True
78523,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG SIHOM COT,ACEH,KAB. ACEH BESAR,Indrapuri,5.40526638,95.45473762,False,,-1,,15158.5,True,,461439526,113.6,0.0,False,,-1,,14630.3,488.0,630.4,0.929,0,False,488.0,False,Sedang Diverifikasi,KOPERASI,1670.0,21704.0,0.132,0.132,True,"https://www.google.com/maps/@5.40526638,95.45473762,250m/data=!3m1!1e3",True,True,40,Cropland,True
